Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,opt_n_stage1,total_mdot_water_kg_s,opt_n_stage2,opt_n_stage3,opt_n_stage4
7.08,0.797097,4360378.1,445.619774,0.698363,1.0,0.683293,3.112471,1.01325,3.056169,3.016204,298.0,463.879584,1188589.24,451.392136,755417.535,303.927858,0.695044,1.0,0.678293,3.107012,3.056169,9.398326,3.075199,303.927858,473.933898,1219684.077,460.906741,797441.1184,304.165925,0.716804,0.922413,0.769494,2.613173,9.398326,24.459145,2.6025,304.165925,428.65516,889442.7428,422.243004,628722.9446,302.38535,0.883079,1.0,0.825275,3.275798,24.459145,80.0,3.27076,302.38535,450.742473,1062662.04,447.611239,738820.6514,304.985226,,7.08,,0.922413,
7.090902255639098,0.7978285592065182,4361566.042159963,445.4996069809619,0.6994383258145364,1.0,0.6848866633862831,3.1142205722807677,1.01325,3.057641034643436,3.0176571377812267,298.0,463.593292335569,1188337.7029069867,451.1259651794258,754247.3276828357,303.9273226031522,0.6957785156892282,1.0,0.6794105707890528,3.1082275368338053,3.057641034643436,9.406365824122972,3.076347174592704,303.9273226031522,473.7257190845491,1220044.746286712,460.86203413015534,797242.6831466778,304.26083315193995,0.7173987405246394,0.9221415312366165,0.7701768461186055,2.610832601781205,9.406365824122972,24.45787988171473,2.6001418206680578,304.26083315193995,428.53651208750114,889330.6247770025,422.127790450506,628227.2435985274,302.38647272577595,0.8844863925050827,1.0,0.8256725587515867,3.2759830850094516,24.45787988171473,80.0,3.2709291899824184,302.38647272577595,450.6845317130664,1063849.7775428721,447.5522622429199,738562.1953800418,304.9877558036434,,7.090902255639098,,0.9221415312366165,
7.101804511278195,0.7985215367413584,4362753.028596533,445.36378283603324,0.7005136516290726,1.0,0.6864673710373957,3.1159608938218475,1.01325,3.05910328824438,3.01910049441199,298.0,463.31076093709123,1188107.667510917,450.86320908605074,753092.387888783,303.9268332313827,0.6965146157450787,1.0,0.6805243100292607,3.1094414886213193,3.05910328824438,9.414372350413352,3.0774934998939143,303.9268332313827,473.5190850662541,1220411.817309626,460.7775026730574,796867.6569236792,304.3302269822033,0.7179671734614178,0.9218733692425432,0.7708315371556161,2.608517462711649,9.414372350413352,24.456738261164773,2.597809694831342,304.3302269822033,428.3916693887794,889188.7763883836,421.987943158989,627625.6596649555,302.3870214639985,0.8858884998975919,1.0,0.8260623057870078,3.2761517041935626,24.456738261164773,80.0,3.271081887225129,302.3870214639985,450.626408246056,1065039.2906454143,447.4931142579132,738303.0023360248,304.9902763584555,,7.101804511278195,,0.9218733692425432,
7.112706766917293,0.7991719572977384,4363937.893130869,445.21395991042544,0.701588977443609,1.0,0.6880349733718966,3.117691908308235,1.01325,3.060555683310829,3.020533987504134,298.0,463.03206014177056,1187902.0055069039,450.6039301224262,751952.9996602259,303.92639603270607,0.6972522920905608,1.0,0.6816341969005134,3.110653863840257,3.060555683310829,9.422345414280706,3.078637975764242,303.92639603270607,473.3140118806352,1220785.1506112565,460.6692073082078,796387.2238083032,304.35234058878405,0.7185068146460565,0.9216085519089059,0.7714557312335608,2.6062279385875713,9.422345414280706,24.45573941767653,2.595504021493259,304.35234058878405,428.225172723192,889022.8515153495,421.82762019364264,626936.0478291085,302.38708892172195,0.8872852627133112,1.0,0.8264440193707074,3.2763015636407404,24.45573941767653,80.0,3.271215520691786,302.38708892172195,450.5680800653094,1066230.5288292582,447.4337733183656,738042.9769692408,304.9927873450964,,7.112706766917293,,0.9216085519089059,
7.123609022556391,0.7997734774451225,4365106.444707326,445.04037998473063,0.7026643032581453,1.0,0.6895896274288595,3.119413843564337,1.01325,3.061998493436678,3.021957847088282,298.0,462.75710911188526,1187714.6264626952,450.3480572735814,750828.8420436822,303.925997380648,0.6979915092380113,1.0,0.6827402222875267,3.111864804063135,3.061998493436678,9.430285581285808,3.079780655740204,303.925997380648,473.11047852188096,1221165.075771498,460.4929565712662,795605.4231710816,304.3552849459297,0.7190110154299937,0.9213467775991707,0.7720443004531662,2.603963212832497,9.430285581285808,24.45484046646732,2.593224219810163,304.3552849459297,428.01791366949664,888806.053334886,421.6290445557388,626081.984661304,302.38627495219475,0.8886763262538165,1.0,0.8268179522439164,3.276437738130146,24.45484046646732,80.0,3.271335797075522,302.38627495219475,450.50926216522095,1067422.9261309393,447.37396563519894,737780.9198123006,304.99528550329427,,7.123609022556391,,0.9213467775991707,
7.134511278195489,0.8003508848801443,4366289.038191648,444.85592489890877,0.7037396290726817,1.0,0.69113152507174,3.1211264559980516,1.01325,3.063431458130016,3.0233719101302885,298.0,462.48583072103696,1187547.6046915168,450.0955207965428,749719.5932964099,303.9256428158931,0.6987323598585704,1.0,0.6838424708807768,3.113074016716328,3.063431458130016,9.438192327251517,3.0809214400491203,303.9256428158931,472.90847255469714,1221551.4287574284,460.27931437650074,794657.8988716082,304.3571314729635,0.7195002915269947,0.9210884879313339,0.7726144513797141,2.601723658493177,9.438192327251517,24.45405907073267,2.5909700811734218,304.3571314729635,427.7909159669135,888570.1836663872,421.41199064948745,625148.5471385904,302.38502754625597,0.8900625476938743,1.0,0.8271843514703651,3.276558178048703,24.45405907073267,80.0,3.2714403838893595,302.38502754625597,450.45056129485795,1068617.7060464548,447.31427433771574,737519.3859214975,304.99777797383507,,7.134511278195489,,0.9210884879313339,
7.145413533834587,0.8009331363505263,4367525.948692738,444.67947028113775,0.7048149548872181,1.0,0.6926608042067528,3.1228293686074227,1.01325,3.064854194120327,3.0247759040178046,298.0,462.21818155730057,1187404.816360954,449.84628054227363,748625.06570347,303.92534165975337,0.6994749748413757,1.0,0.6849410552416394,3.1142811092010056,3.064854194120327,9.446064873526252,3.082060224518865,303.92534165975337,472.7079900118925,1221943.9180460896,460.08558996310774,793798.894449171,304.3595026647814,0.7199994407972236,0.9208342746556114,0.7731866952401867,2.599509973188932,9.446064873526252,24.45342335770509,2.588741601298379,304.3595026647814,427.5768778635966,888363.0014237008,421.20709725161294,624267.5187741217,302.3840387368545,0.8914450290956047,1.0,0.8275433811104378,3.2766594280387937,24.45342335770509,80.0,3.271525577537438,302.3840387368545,450.39276278466355,1069816.4793321053,447.2554542885555,737261.6827172972,305.0002739981272,,7.145413533834587,,0.9208342746556114,
7.156315789473684,0.80151413400391,4368812.8731960915,444.50693929612856,0.7058902807017543,1.0,0.6941776589436668,3.12452274771446,1.01325,3.066266979771695,3.0261700499804594,298.0,461.95407529493394,1187277.3504361408,449.6002605864418,747544.9170683774,303.9250731041083,0.700219367266723,1.0,0.6860360163484033,3.115486144073083,3.066266979771695,9.453903788992704,3.0831971018498603,303.9250731041083,472.50900745572596,1222342.906345004,459.89950449160636,792973.9329642314,304.3620512835707,0.7205032081907239,0.9205838507388205,0.7737566804975621,2.597321232320341,9.453903788992704,24.452863618838386,2.5865380736367083,304.3620512835707,427.36874810877345,888172.1892773403,421.0077577074099,623410.4788667046,302.3831571274104,0.892823598861537,1.0,0.8278953511197336,3.276749271567683,24.452863618838386,80.0,3.271600687922324,302.3831571274104,450.3356887463076,1071018.9880544108,447.19733529674113,737007.0641264647,305.00277172098725,,7.156315789473684,,0.9205838507388205,
7.167218045112782,0.8020906283072657,4370141.133054666,444.3362423034893,0.7069656065162907,1.0,0.695682098757245,3.126206767540009,1.01325,3.0676697015704346,3.0275543495678354,298.0,461.6934697458117,1187171.8681326637,449.3574226641086,746478.9684766155,303.92485407343986,0.7009653922278911,1.0,0.6871271908006762,3.116689280545015,3.0676697015704346,9.461708841547498,3.08433182925536,303.92485407343986,472.31152067567007,1222748.1292653913,459.71477268537956,792155.125173135,304.3646003539533,0.7210087394933448,0.9203372797897911,0.7743223325395787,2.595157875302283,9.461708841547498,24.45244334868012,2.58435975683366,304.3646003539533,427.1629385350937,887994.0748519995,420.8106092663988,622562.9597610681,302.382309442344,0.8941979860054705,1.0,0.8282401734201706,3.276821469673127,24.45244334868012,80.0,3.2716570531670155,302.382309442344,450.2792293948198,1072224.795325545,447.1398112312713,736755.0642072106,305.00526963852724,,7.167218045112782,,0.9203372797897911,
7.17812030075188,0.802662595246185,4371508.773577894,444.1673569861337,0.7080409323308271,1.0,0.6971741907892341,3.1278816119452824,1.01325,3.0690622555613327,3.0289288508187138,298.0,461.4363132695353,1187088.1431299394,449.1177204946012,745427.0065797708,303.92468283202965,0.7017129492826327,1.0,0.6882144996615238,3.117890613620252,3.0690622555613327,9.46948003728312,3.085464182875373,303.92468283202965,472.11552095479186,1223159.4615644263,459.5313871503073,791342.4334600138,304.3671505580273,0.7215159056549723,0.9200946291841812,0.7748837659456653,2.5930201718803163,9.46948003728312,24.45217807686762,2.582206643595284,304.3671505580273,426.95943273301253,887828.9712756891,420.61563612611326,621724.8904455969,302.3814963386746,0.8955680309135013,1.0,0.828577883566241,3.2768767785294126,24.45217807686762,80.0,3.271692500182852,302.3814963386746,450.2233676628623,1073433.7516221202,447.0828654980294,736505.6092926357,305.0077673609022,,7.17812030075188,,0.9200946291841812,
