Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,opt_n_stage1,total_mdot_water_kg_s,opt_n_stage2,opt_n_stage3,opt_n_stage4
7.97,0.842525,4788398.472,442.482519,0.786151,1.0,0.777844,3.224519,1.01325,3.143637,3.102528,298.0,449.23038,1218440.915,437.61322,695184.2852,304.006056,0.760744,0.914672,0.80385,2.531289,3.143637,7.837644,2.493177,304.006056,418.495831,920438.1147,409.841207,575555.5286,303.139865,0.965955,1.052709,0.83253,3.77149,7.837644,29.407679,3.752107,303.139865,470.387455,1348866.53,460.906741,797441.1184,303.541686,0.828389,1.021037,0.794465,3.404905,29.407679,99.999999,3.400472,303.541686,464.038198,1300652.912,460.895113,797389.5175,306.837027,,7.97,0.914672,1.052709,1.021037
7.980751879699248,0.8430610734855681,4790070.993595309,442.3284363775559,0.7872114508328626,1.0,0.7786254634582647,3.2254922238579,1.01325,3.1442898528728946,3.1031724789920823,298.0,449.12569015013935,1219230.1404282323,437.51289159964944,694748.1323391807,304.00814303192965,0.7616146396696496,0.9137831289570267,0.8046612563159834,2.5228956534749836,3.1442898528728946,7.812565636812769,2.484699134803533,304.00814303192965,417.92259647658824,916958.4132139892,409.30645182768563,573271.1966975793,303.1227026898663,0.9703157576869867,1.052872524945276,0.833208346016875,3.776269888831078,7.812565636812769,29.348916659748344,3.756719354281235,303.1227026898663,470.4050719683608,1350991.344733983,460.906741,797441.1184,303.54240426623437,0.831150547217746,1.0216134862441708,0.7957791895950413,3.4117517776884423,29.348916659748344,99.999999,3.4072895233432146,303.54240426623437,464.08404464789953,1302751.0760824261,460.90081057028806,797414.801276632,306.77841233537424,,7.980751879699248,0.9137831289570267,1.052872524945276,1.0216134862441708
7.991503759398496,0.8435756002990403,4792009.676833867,442.1885042831688,0.7882719455542974,1.0,0.7793998461876124,3.226456166969059,1.01325,3.144932707454132,3.103807091843057,298.0,449.02210863404065,1220026.1453230556,437.41358083987194,694316.4341239647,304.01024916165244,0.7624873848880906,0.9130093624048995,0.8054216640416743,2.51551219999548,3.144932707454132,7.790640721834706,2.4772302227787653,304.01024916165244,417.4122603486675,913993.8416339118,408.8299741634583,571235.967960949,303.10786928212207,0.9743034160166202,1.0529874763841702,0.833817275955194,3.7802397329157262,7.790640721834706,29.29588856554837,3.7605344958792335,303.10786928212207,470.41085119801386,1352990.452853883,460.906741,797441.1184,303.54432031023657,0.8337678914493176,1.02211488889881,0.79702671426007,3.417940500419727,29.29588856554837,99.999999,3.413450378963009,303.54432031023657,464.124851217257,1304752.0159337043,460.905362680815,797435.0019130346,306.72659726501814,,7.991503759398496,0.9130093624048995,1.0529874763841702,1.02211488889881
8.002255639097744,0.8440584723680956,4794220.88937306,442.07273224122633,0.789332500130962,1.0,0.780164635502639,3.227407530912923,1.01325,3.1455618302198616,3.1044281560258358,298.0,448.92003455639787,1220830.997496732,437.31565279575403,693890.7896483393,304.01238018587276,0.7633629107104317,0.912459319004687,0.8061024266947595,2.510026313102888,3.1455618302198616,7.774760545180655,2.4716482108814923,304.01238018587276,417.01577880829706,912108.1604504584,408.45871942005596,569650.6099726217,303.09767296771383,0.9776657672126533,1.0530181274523014,0.8343039666623773,3.782335314082842,7.774760545180655,29.25281658745308,3.76247349058148,303.09767296771383,470.41041148592257,1354793.030429028,460.906741,797441.1184,303.54766922783193,0.8361657686791896,1.0224700653931171,0.7981734952888544,3.4229919487098677,29.25281658745308,99.99999898346537,3.4184756006172723,303.54766922783193,464.15668130961797,1306607.0914309025,460.906741,797441.1184,306.6871788567522,,8.002255639097744,0.912459319004687,1.0530181274523014,1.0224700653931171
8.013007518796993,0.8445159201540405,4796808.275896681,441.9765258319721,0.7903931362505622,1.0,0.780922691320578,3.2283502832226803,1.01325,3.146181699190101,3.1050401252909006,298.0,448.81902897634995,1221642.5954566477,437.218706477535,693469.4434883733,304.0145302485468,0.7642404328183557,0.9120645699457555,0.8067139970386251,2.505921477627494,3.146181699190101,7.763185697022082,2.4674478193586973,304.0145302485468,416.70558118567425,910904.7553660268,408.1674576311091,568407.097023265,303.0906096128806,0.9804986605047169,1.052965359874709,0.8347035141432688,3.783345061075337,7.763185697022082,29.21729697114464,3.7633511653421707,303.0906096128806,470.38260872522636,1356386.48729189,460.906741,797441.1184,303.5678289672959,0.8383704549108705,1.0227272017378422,0.7992389460500443,3.4271735159349395,29.21729697114464,99.99999851752649,3.4226328879103955,303.5678289672959,464.1854386623679,1308328.2073123564,460.906741,797441.1184,306.6524696588809,,8.013007518796993,0.9120645699457555,1.052965359874709,1.0227272017378422
8.02375939849624,0.8449556700987216,4799733.014969393,441.8917367026699,0.7914538317562957,1.0,0.7816755204390092,3.2292863345552583,1.01325,3.146794481127354,3.1056451251583534,298.0,448.7188477256316,1222459.6196185285,437.12251837025,693051.4162984621,304.01669563940777,0.7651195514402819,0.9117425554402797,0.8072806898891429,2.5025095014119176,3.146794481127354,7.7536926335264305,2.4639466368676914,304.01669563940777,416.4415059780113,909968.2021825468,407.9191345678836,567347.0023634614,303.08494056873957,0.9830136943732452,1.0528631553905021,0.83505549485581,3.7840406335170336,7.7536926335264305,29.186039920298537,3.763944959105511,303.08494056873957,470.3284302241128,1357842.7136666721,460.906741,797441.1184,303.6047347211695,0.8404458301412413,1.0229393098519375,0.8002496183203855,3.430860344513877,29.186039920298537,99.99999761505865,3.4262970437563216,303.6047347211695,464.21303455888454,1309958.249016654,460.906741,797441.1184,306.61952892488983,,8.02375939849624,0.9117425554402797,1.0528631553905021,1.0229393098519375
8.034511278195488,0.8453804868594273,4802883.915382334,441.81402432045223,0.7925145502007817,1.0,0.7824224760512029,3.2302146188160563,1.01325,3.1473989824116706,3.1062419407708357,298.0,448.6195779559758,1223282.345792167,437.027167660611,692637.0539306169,304.01887709594456,0.7660004566020762,0.9114650709726047,0.8078178058438569,2.4995164283947506,3.1473989824116706,7.7454470742574815,2.4608680359854342,304.01887709594456,416.20571114150755,909194.2862834465,407.69713895170935,566399.4149097683,303.08011734510006,0.9853404996755861,1.0527427948742198,0.8353717754991831,3.784578329624726,7.7454470742574815,29.157688700136546,3.764397564772123,303.08011734510006,470.26394578290984,1359238.3085381554,460.906741,797441.1184,303.64896149046643,0.8424329469626682,1.0231214373524724,0.8012164530137276,3.434211985064856,29.157688700136546,99.99999655227262,3.4296270791063823,303.64896149046643,464.2370074672259,1311528.9123035604,460.906741,797441.1184,306.59113736462433,,8.034511278195488,0.9114650709726047,1.0527427948742198,1.0231214373524724
8.045263157894736,0.8457931350934466,4806149.785926643,441.73904815245163,0.7935752551366391,1.0,0.7831629113504283,3.2311340699104707,1.01325,3.1479940094231016,3.1068293572709846,298.0,448.52130681911586,1224111.0497873547,436.93273353532965,692226.7022368491,304.02107535564585,0.7668833383296048,0.9112039120270751,0.8083406455003115,2.4966683025145855,3.1479940094231016,7.737614738779012,2.457935389288887,304.02107535564585,415.98035463236255,908478.793052154,407.48485950391614,565493.4235787425,303.0755914517714,0.9876087072690876,1.0526355592004017,0.8356642227725705,3.785114447615203,7.737614738779012,29.130886575880442,3.7648516752426286,303.0755914517714,470.2052252019453,1360649.8708911203,460.906741,797441.1184,303.6910842762001,0.8443728579675168,1.0232886318565166,0.8021503910439196,3.43738798820605,29.130886575880442,99.99999560537925,3.432782004911908,303.6910842762001,464.2548958554504,1313071.892932842,460.906741,797441.1184,306.5700756879295,,8.045263157894736,0.9112039120270751,1.0526355592004017,1.0232886318565166
8.056015037593985,0.8461963794580674,4809419.435393455,441.66246766580053,0.7946359101164869,1.0,0.7838961795299554,3.2320436217439,1.01325,3.1485783685416973,3.10740615980144,298.0,448.424121466785,1224946.0074138844,436.839295181118,691820.70706917,304.0232911560003,0.7677683866487336,0.9109308740880354,0.8088645094560509,2.4936911677100135,3.1485783685416973,7.729361346654802,2.454872069355009,304.0232911560003,415.74759440677565,907717.5078720974,407.2656849458336,564558.1172869414,303.0708143985627,0.9899479480110973,1.052572729243587,0.8359447033751543,3.7858052857052584,7.729361346654802,29.104276812752012,3.7654499834176485,303.0708143985627,470.1683382815472,1362153.9997103482,460.906741,797441.1184,303.7216780793841,0.8463066157481535,1.0234559409811401,0.8030623733248111,3.4405479045556353,29.104276812752012,99.99999505058933,3.435920832124231,303.7216780793841,464.26423819161613,1314618.8866642637,460.906741,797441.1184,306.5591246046502,,8.056015037593985,0.9109308740880354,1.052572729243587,1.0234559409811401
8.066766917293233,0.846592125085049,4812629.599460441,441.5815281326075,0.7956964879937608,1.0,0.7846219810032864,3.232942840560111,1.01325,3.1491517062839707,3.107971963610469,298.0,448.3280644055791,1225787.549669994,436.7468919799812,691419.240271188,304.02552542876305,0.7686557238951469,0.9106271963543635,0.8093991643569811,2.490405009230784,3.1491517062839707,7.720136965849501,2.451496540083328,304.02552542876305,415.4957961558129,906838.7462201031,407.02878931983673,563547.285799105,303.0654181290907,0.9924419159685518,1.0525706891858588,0.8362218338998665,3.7867965917485282,7.720136965849501,29.0770635213791,3.7663319643429123,303.0654181290907,470.16026093607564,1363810.113448668,460.90670334410646,797440.9513103392,303.7361348276601,0.8482570073121332,1.0236322264629607,0.803958881691157,3.4437850336390046,29.0770635213791,99.99999512310441,3.4391365748751794,303.7361348276601,464.26365931601333,1316186.2604700276,460.906741,797441.1184,306.56149637520264,,8.066766917293233,0.9106271963543635,1.0525706891858588,1.0236322264629607
