Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,opt_n_stage1,total_mdot_water_kg_s,opt_n_stage2,opt_n_stage3,opt_n_stage4
7.1,0.780358,4697116.782,456.337037,0.700335,1.0,0.686206,3.115674,1.01325,3.058862,3.018862,298.0,463.357236,1188145.485,450.906438,753282.3735,303.926914,0.696393,1.0,0.68034,3.109241,3.058862,9.413049,3.077304,303.926914,473.553176,1220350.506,460.875494,797302.4649,304.348883,0.71792,1.0,0.710321,3.142832,9.413049,29.482851,3.132125,304.348883,469.160132,1186243.345,460.443118,795384.3408,303.360101,0.73586,0.980903,0.74677,3.05612,29.482851,89.999999,3.052622,303.360101,456.029196,1102377.447,453.085893,762870.7588,305.778091,,7.1,,,0.980903
7.109523809523809,0.7808966657020532,4697611.421774965,456.1520853433009,0.7012744285714285,1.0,0.6875778558087193,3.117188082023467,1.01325,3.0601328295220913,3.0201162165018296,298.0,463.1132647338423,1187958.9685660165,450.6794773821193,752284.9994514445,303.92651502412104,0.6970369708897804,1.0,0.681310290303138,3.1103005802517583,3.0601328295220913,9.42002163382666,3.078304537874289,303.92651502412104,473.3737659341523,1220675.7110691401,460.7078831992671,796558.819132206,304.35110973923906,0.7183535326971485,1.0,0.7108752903126117,3.1434700863863956,9.42002163382666,29.510578246471304,3.1327502881246945,304.35110973923906,469.07233321171674,1187168.4611648635,460.35991717857297,795015.3406595922,303.36497488849807,0.736160852462147,0.9804212374445431,0.7474351648354514,3.0532548720964994,29.510578246471304,89.99999928225893,3.049754092449709,303.36497488849807,455.7591337810023,1101804.4910930605,452.82299068821976,761713.1664871122,305.77832190927234,,7.109523809523809,,,0.9804212374445431
7.119047619047619,0.7814328413871527,4698136.974031946,455.968504910441,0.7022138571428571,1.0,0.6889402112052222,3.1186950554838133,1.01325,3.061396128664879,3.02136301064692,298.0,462.87195438981865,1187785.3915028528,450.45493599476583,751298.4222240398,303.92614430507456,0.6976822144116905,1.0,0.6822777240538298,3.1113587476768463,3.061396128664879,9.426968581020803,3.0793034822639975,303.92614430507456,473.19549299532883,1221005.7925783005,460.5413015931163,795819.8526006999,304.3533366236135,0.7187884124064303,1.0,0.7114293992862227,3.144108535816037,9.426968581020803,29.53823657344003,3.1333758666500593,304.3533366236135,468.9847365579683,1188093.2941440109,460.2768977827177,794647.1748217914,303.36983824516983,0.7364628342886429,0.9799439952085182,0.74809518874304,3.050402018796441,29.53823657344003,89.99999954378578,3.046898423643687,303.36983824516983,455.4910068744756,1101240.90148767,452.5619387908838,760563.9655433985,305.77853496737794,,7.119047619047619,,,0.9799439952085182
7.128571428571428,0.7819665092094228,4698691.392740501,455.7863117929908,0.7031532857142856,1.0,0.6902929624307406,3.120194868608813,1.01325,3.062651827578848,3.0226023136803866,298.0,462.63335214960375,1187627.8987401188,450.2328556802299,750322.8317094638,303.925809155746,0.6983287268445839,1.0,0.6832422883711344,3.1124154994228435,3.062651827578848,9.433889695867963,3.0803008293193908,303.925809155746,473.0183685001805,1221340.6511229493,460.3757590899053,795085.6115204387,304.3555636531091,0.7192246329831721,1.0,0.7119833268316398,3.1447473479803185,9.433889695867963,29.565825719381273,3.134001735374445,304.3555636531091,468.8973427482638,1189017.8438071348,460.19406041507324,794279.8461617306,303.3746910353529,0.7367659392824271,0.9794713414374446,0.7487500086817606,3.0475615214297784,29.565825719381273,89.9999997638484,3.0440550743492127,303.3746910353529,455.2248371918343,1100686.938214114,452.30275786499914,759423.2521327113,305.77871609832147,,7.128571428571428,,,0.9794713414374446
7.138095238095238,0.7824976513229875,4699272.631870184,455.60552208252045,0.7040927142857143,1.0,0.6916360057265062,3.12168746962624,1.01325,3.0638998564144835,3.023834056847346,298.0,462.3975051948719,1187489.635207424,450.01327828080144,749358.4177993948,303.92551688902097,0.698976504467314,1.0,0.6842039703741111,3.1134708326373257,3.0638998564144835,9.44078483265367,3.081296575190731,303.92551688902097,472.8424037653584,1221680.187298554,460.21126559799166,794356.1421063794,304.3577908277117,0.7196621882826995,1.0,0.7125370728596694,3.1453865225706346,9.44078483265367,29.59334542277012,3.1346278940962016,304.3577908277117,468.81015249211237,1189942.1100239274,460.11140567827846,793913.3575545438,303.3795332243849,0.7370701612464384,0.9790033442768412,0.7493995616106074,3.044733461326463,29.59334542277012,89.99999992171472,3.041224125333563,303.3795332243849,454.96064664449244,1100142.8613026775,452.04546846757285,758291.1224189037,305.7788512261073,,7.138095238095238,,,0.9790033442768412
7.147619047619047,0.783026249881971,4699878.645390555,455.42615187060056,0.7050321428571428,1.0,0.6929692373337507,3.1231728067638693,1.01325,3.06514014532227,3.025058171392913,298.0,462.16446070729774,1187373.7458343778,449.7962456387709,748405.3703855111,303.92527481778507,0.6996255435587339,1.0,0.6851627571818188,3.1145247444678716,3.06514014532227,9.447653845663456,3.0822907160282824,303.92527481778507,472.6676101075135,1222024.3017005827,460.04783102573293,793631.4905734787,304.36001814740706,0.720101072160339,1.0,0.7130906372811182,3.14602605927838,9.447653845663456,29.620795422081645,3.13525434261368,304.36001814740706,468.7231664990232,1190866.0926640816,460.0289341749722,793547.7118753641,303.38436477760325,0.7373754939836162,0.9785400718722272,0.7500437844885754,3.041917919816447,29.620795422081645,89.99999999665263,3.0384056573640175,303.38436477760325,454.69845714386423,1099608.930783646,451.790091155612,757167.6725658281,305.7789262747402,,7.147619047619047,,,0.9785400718722272
7.157142857142857,0.7835523209260127,4700512.485981532,455.24820002668787,0.7059715714285714,1.0,0.69429270331034,3.1246509436108334,1.01325,3.0663727924184,3.0262747629348277,298.0,461.93420172206174,1187274.308737185,449.5817431768249,747463.6250560796,303.9250706798377,0.7002758579366672,1.0,0.686118684570625,3.1155772476991,3.0663727924184,9.454497019094514,3.083283266021229,303.9250706798377,472.49398137268463,1222373.1553167256,459.8854500438114,792911.6331591036,304.36224546368567,0.7205412931201521,1.0,0.7136440377490083,3.146665958532323,9.454497019094514,29.648176490296112,3.135881072483262,304.36224546368567,468.63638368121383,1191789.7844981882,459.94664496678354,793182.9048756928,303.3891857168372,0.7376819289094344,0.9780815383997078,0.7506826293946334,3.039114827752896,29.648176490296112,90.0,3.035599593130321,303.3891857168372,454.4382732181087,1099084.9819222584,451.53663037315846,756052.9221615097,305.77894908150677,,7.157142857142857,,,0.9780815383997078
7.166666666666666,0.784075930951091,4701183.2758476725,455.0716230512574,0.7069109999999998,1.0,0.6956067320039344,3.1261220941349057,1.01325,3.0675981015960945,3.027484141763362,298.0,461.7065838435086,1187175.7842010472,449.3696434174115,746532.605436522,303.92487020240463,0.7009274743965808,1.0,0.6870718304120247,3.1166283655778884,3.0675981015960945,9.461315085071288,3.0842742527599625,303.92487020240463,472.32148035323183,1222727.2069904038,459.724090147482,792196.4196046639,304.36447259323955,0.7209828777385949,1.0,0.7141972962905689,3.1473062216692758,9.461315085071288,29.675490265993304,3.136508073808349,304.36447259323955,468.5498008393031,1192713.1769420027,459.86453531841744,792818.9237876476,303.39399615973053,0.7379894716403979,0.9776275830570553,0.7513162021145827,3.0363238869685225,29.675490265993304,90.0,3.032805625859133,303.39399615973053,454.18004312606007,1098570.130969817,451.2850378190209,754946.6437747878,305.7789661520856,,7.166666666666666,,,0.9776275830570553
7.176190476190476,0.7845970688050915,4701887.02422627,454.89640120809577,0.7078504285714285,1.0,0.6969113640440807,3.127586187868083,1.01325,3.0688159502440016,3.02868616699004,298.0,461.4815797054152,1187087.0541061198,449.1599210462353,745612.1927464372,303.9246906689186,0.7015803672097706,1.0,0.6880221325819187,3.117678073482429,3.0688159502440016,9.46810761013001,3.0852636498638524,303.9246906689186,472.1501051441524,1223086.234508635,459.5637495373772,791485.8390715553,304.3666998679429,0.7214258155138448,1.0,0.7147503735823222,3.1479468481580786,9.46810761013001,29.70273538371283,3.1371353657357552,304.3666998679429,468.4634194224179,1193636.2863304089,459.78260649298414,792455.7741270757,303.3987961054599,0.7382981499327711,0.9771780798883161,0.7519446969476747,3.033545139457639,29.70273538371283,90.0,3.030023816564937,303.3987961054599,453.9237264350683,1098064.3862886394,451.0352751223205,753848.6605933869,305.7789794474934,,7.176190476190476,,,0.9771780798883161
7.185714285714285,0.785115719601671,4702619.147396981,454.7225163175659,0.708789857142857,1.0,0.6982066247586857,3.1290431411927098,1.01325,3.0700261963360704,3.029880677388407,298.0,461.2591683592568,1187018.0787496832,448.9525563769218,744702.2935096088,303.92455166566947,0.7022345084465867,1.0,0.6889695229745827,3.118726344806026,3.0700261963360704,9.474874109507201,3.086251428689678,303.92455166566947,471.97985566288054,1223449.985128694,459.4044280017868,790779.8879777424,304.3689276398369,0.7218700942534445,1.0,0.7153032278956893,3.1485878373824376,9.474874109507201,29.729910350218983,3.1377629685413795,304.3689276398369,468.3772410892721,1194559.1299687,459.70085993357225,792093.4622374678,303.4035855472153,0.7386079921682878,0.9767329069540861,0.7525683092043242,3.0307786436961397,29.729910350218983,90.0,3.0272542438033456,303.4035855472153,453.66928400803437,1097567.801284825,450.7873051010601,752758.8015295869,305.7789886371183,,7.185714285714285,,,0.9767329069540861
7.1952380952380945,0.7856318684544862,4703375.061639459,454.54995020003105,0.7097292857142856,1.0,0.6994925394756565,3.1304928704911323,1.01325,3.071228697846255,3.0310675117320063,298.0,461.039328856509,1186978.8184290181,448.74752972309653,743802.8142498212,303.9244727789476,0.7028898701773787,1.0,0.6899139334842921,3.1197731529419808,3.071228697846255,9.48161409843938,3.0872375605942186,303.9244727789476,471.81073182685077,1223818.2061078565,459.2461253290008,790078.5627411897,304.37115626096244,0.7223157017649371,1.0,0.7158558175020915,3.1492291887260584,9.48161409843938,29.757013672276038,3.138390902501119,304.37115626096244,468.29126749857886,1195481.725162169,459.6192970832699,791731.994462315,303.4083644781865,0.738919026728682,0.9762919423149614,0.7531872341949453,3.0280244581599165,29.757013672276038,90.0,3.024496986129974,303.4083644781865,453.4166767078591,1097080.4293644726,450.54109057324223,751676.8954956672,305.7789933903487,,7.1952380952380945,,,0.9762919423149614
7.204761904761904,0.7861455063222326,4704152.604965337,454.3786856324359,0.7106687142857142,1.0,0.7007691765903282,3.131935360483383,1.01325,3.0724234074149903,3.03224660344953,298.0,460.82203010031884,1186973.617937436,448.5448128822256,742913.6246954566,303.9244635130905,0.7035464259300916,1.0,0.6908553238348447,3.120818492584634,3.0724234074149903,9.488327386263244,3.0882220396099127,303.9244635130905,471.64272878995524,1224190.7894708607,459.088837179223,789381.8417585109,304.37338594203476,0.7227626257220419,1.0,0.7164081067040361,3.149870910161139,9.488327386263244,29.78404465493315,3.139019191431713,304.37338594203476,468.2054992548798,1196404.0816599757,459.53791846536916,791371.3730985556,303.41313292604553,0.7392312728663235,0.9758550782227774,0.7538016263111652,3.025282567997823,29.78404465493315,90.0,3.021752039837011,303.41313292604553,453.1658723365261,1096602.1857357982,450.2966010374632,750602.8016975948,305.77898479840934,,7.204761904761904,,,0.9758550782227774
7.2142857142857135,0.7866566693865094,4704962.135093578,454.20871121387137,0.7116081428571428,1.0,0.7020367992762137,3.1333709209946394,1.01325,3.0736107492097284,3.0334183730153095,298.0,460.607191068687,1186974.9850570785,448.3443357801193,742034.4141421744,303.92447510536323,0.7042041797928523,1.0,0.6917938080308865,3.1218624491344187,3.0736107492097284,9.49501522379877,3.0892049572934863,303.92447510536323,471.47581792269597,1224568.3595944145,458.9325386318333,788689.6135164782,304.3756161634142,0.7232108685031237,1.0,0.716960113268151,3.150513037095337,9.49501522379877,29.811006550413524,3.1396478535485093,304.3756161634142,468.1199317164518,1197326.1714883228,459.4567200430632,791011.5802011559,303.41789105965387,0.739544703665183,0.975422303418785,0.7544113946065484,3.02255261520122,29.811006550413524,90.0,3.019019013738658,303.41789105965387,452.91687643945005,1096132.3122793946,450.0538422983124,749536.5440074998,305.77891779320896,,7.2142857142857135,,,0.975422303418785
