Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage3,opt_n_stage4
13.15,0.850034,7708790.378,,,Success,1.2971,1.09275,0.817037,4.091519,1.01325,3.809238,3.759426,298,477.291088,2387700.182,460.906046,797438.0319,307.260285,1.041387,1,0.838673,3.196083,3.809238,11.902594,3.124665,307.260285,450.746392,1907167.28,437.820458,696085.2992,306.509622,1.055282,1.04222,0.839422,3.68184,11.902594,43.548103,3.658707,306.509622,470.883769,2188194.004,460.886377,797350.757,306.535061,0.927521,0.897202,0.836442,2.187053,43.548103,94.999998,2.181496,306.535061,399.172955,1225728.913,397.017282,520929.2871,305.62956,TRUE,Success,1.09275,1.04222,0.897202
13.1,0.850483,7674326.519,,,Success,1.292168,1.092409,0.817825,4.095541,1.01325,3.815867,3.765968,298,477.270675,2378343.419,460.906741,797441.1184,307.238299,1.035588,1,0.839008,3.202581,3.815867,11.95113,3.131956,307.238299,450.950904,1902934.708,438.025961,696978.9086,306.503216,1.04699,1.041976,0.839537,3.682291,11.95113,43.735402,3.65952,306.503216,470.874507,2179837.966,460.905651,797436.282,306.531109,0.920032,0.895205,0.836623,2.177621,43.735402,94.999999,2.172153,306.531109,398.581844,1213210.425,396.450816,518523.4693,305.595016,TRUE,Success,1.092409,1.041976,0.895205
13.05,0.850897,7640310.447,,,Feas(LowTol),1.287236,1.092075,0.818604,4.099442,1.01325,3.822364,3.77238,298,477.24739,2368950.387,460.906654,797440.7329,307.217183,1.029846,1,0.839294,3.208747,3.822364,11.998029,3.138903,307.217183,451.149253,1898586.337,438.22584,697848.1953,306.49636,1.038905,1.041709,0.839556,3.681853,11.998029,43.905972,3.659432,306.49636,470.846412,2171238.006,460.906507,797440.0793,306.525577,0.912951,0.893359,0.836749,2.169099,43.905972,95.000017,2.163715,306.525577,398.047687,1201535.717,395.939445,516352.1282,305.563136,FALSE,Feas(LowTol),1.092075,1.041709,0.893359
13,0.851277,7606745.942,,,Success,1.282304,1.091753,0.819376,4.103292,1.01325,3.8288,3.778732,298,477.223793,2359555.629,460.905442,797435.3523,307.195501,1.02414,1,0.839533,3.21461,3.8288,12.043635,3.145538,307.195501,451.340738,1894132.596,438.419483,698690.4845,306.489047,1.030993,1.041455,0.83948,3.680981,12.043635,44.06646,3.6589,306.489047,470.817635,2162640.45,460.906094,797438.2457,306.519338,0.906132,0.891607,0.836824,2.161139,44.06646,94.999999,2.155835,306.519338,397.55036,1190417.267,395.46368,514332.3793,305.532973,TRUE,Success,1.091753,1.041455,0.891607
12.95,0.851624,7573630.667,,,Success,1.277372,1.091446,0.820141,4.107156,1.01325,3.83524,3.785087,298,477.202203,2350190.028,460.906063,797438.1064,307.173849,1.018452,1,0.839724,3.220193,3.83524,12.088236,3.151885,307.173849,451.527296,1889592.322,438.608662,699513.4822,306.481378,1.023225,1.041215,0.839312,3.679718,12.088236,44.218395,3.657969,306.481378,470.78996,2154067.86,460.906155,797438.5181,306.512535,0.899535,0.889936,0.836852,2.153654,44.218395,95,2.148427,306.512535,397.084818,1179780.457,395.018643,512443.4326,305.504302,TRUE,Success,1.091446,1.041215,0.889936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.85,0.852219,7508699.314,,,Success,1.267508,1.090868,0.821646,4.114708,1.01325,3.847913,3.797595,298,477.157822,2331449.819,460.906327,797439.2785,307.130365,1.007188,1,0.839957,3.230475,3.847913,12.173528,3.163671,307.130365,451.884751,1880247.234,438.972772,701097.8193,306.464887,1.008183,1.040767,0.838704,3.676008,12.173528,44.49295,3.654894,306.464887,470.735716,2136968.07,460.905445,797435.364,306.496944,0.887059,0.886859,0.836774,2.140253,44.49295,95.000003,2.13517,306.496944,396.25674,1160034.192,394.228246,509089.4464,305.451856,TRUE,Success,1.090868,1.040767,0.886859
12.8,0.852468,7476835.545,,,Success,1.262576,1.090594,0.822384,4.118367,1.01325,3.854115,3.803716,298,477.134155,2322063.85,460.905185,797434.2145,307.108501,1.001619,1,0.839998,3.23518,3.854115,12.214122,3.169112,307.108501,452.056206,1875451.728,439.148199,701861.3068,306.456087,1.000908,1.040533,0.83827,3.673366,12.214122,44.612762,3.652556,306.456087,470.700083,2128320.381,460.896141,797394.0794,306.487755,0.881221,0.88547,0.836675,2.134452,44.612762,95,2.129436,306.487755,395.90045,1150999.586,393.888984,507650.1366,305.428407,TRUE,Success,1.090594,1.040533,0.88547
12.75,0.852692,7440768.79,,,Success,1.257645,1.090338,0.823114,4.122042,1.01325,3.860325,3.809845,298,477.112978,2312712.942,460.90631,797439.206,307.086682,0.996066,1,0.839987,3.239621,3.860325,12.253767,3.174284,307.086682,452.224489,1870595.408,439.320755,702612.397,306.447012,0.993758,1.03616,0.838142,3.629029,12.253767,44.217895,3.608514,306.447012,468.897694,2096431.829,459.224561,789983.0389,306.402442,0.885494,0.887963,0.83683,2.153517,44.217895,94.999994,2.148451,306.402442,396.93723,1161028.611,394.902066,511948.6812,305.472526,TRUE,Success,1.090338,1.03616,0.887963
12.7,0.852904,7404387.153,,,Success,1.252713,1.090091,0.823833,4.125625,1.01325,3.866432,3.815871,298,477.090521,2303347.605,460.906321,797439.2539,307.064769,0.990557,1,0.839924,3.24378,3.866432,12.292016,3.179163,307.064769,452.388771,1865669.813,439.489657,703347.6781,306.437604,0.986766,1.031181,0.838054,3.578794,12.292016,43.741969,3.558567,306.437604,466.825275,2061207.249,457.297103,781452.8653,306.304418,0.891475,0.891112,0.837012,2.176961,43.741969,95,2.171827,306.304418,398.210304,1174162.486,396.14442,517222.4237,305.527265,TRUE,Success,1.090091,1.031181,0.891112
12.65,0.853104,7368509.28,,,Success,1.247781,1.089857,0.824542,4.129143,1.01325,3.872463,3.821824,298,477.067904,2293982.573,460.906222,797438.8145,307.042804,0.985085,1,0.839807,3.247668,3.872463,12.329005,3.183763,307.042804,452.549814,1860684.851,439.655602,704070.1848,306.427903,0.979917,1.026337,0.837941,3.530135,12.329005,43.277127,3.510188,306.427903,464.801061,2026842.701,455.413168,773130.7673,306.20739,0.897361,0.894223,0.83717,2.200357,43.277127,94.999999,2.195155,306.20739,399.471527,1186999.155,397.375143,522449.438,305.580536,TRUE,Success,1.089857,1.026337,0.894223
12.6,0.853292,7333145.395,,,Success,1.242849,1.089612,0.825238,4.132261,1.01325,3.878079,3.827366,298,477.033495,2284467.557,460.895579,797391.5882,307.020364,0.979735,1,0.839641,3.251235,3.878079,12.363404,3.188023,307.020364,452.70442,1855605.23,439.815602,704766.8908,306.417699,0.973312,1.021688,0.837807,3.48363,12.363404,42.826229,3.463951,306.417699,462.849796,1993652.714,453.595975,765117.6,306.112295,0.903085,0.897271,0.837306,2.223535,42.826229,94.999992,2.218267,306.112295,400.712439,1199419.894,398.58603,527594.8318,305.63197,TRUE,Success,1.089612,1.021688,0.897271
12.55,0.853468,7298077.196,,,Success,1.237917,1.089426,0.825927,4.135996,1.01325,3.88431,3.833516,298,477.022872,2275262.289,460.906305,797439.1829,306.998738,0.974248,1,0.839413,3.254654,3.88431,12.399292,3.192148,306.998738,452.863941,1850561.101,439.980228,705483.8311,306.407701,0.966628,1.016902,0.837656,3.435955,12.399292,42.362751,3.416546,306.407701,460.831839,1959812.59,451.71481,756836.5479,306.013863,0.909196,0.900466,0.837426,2.247876,42.362751,94.999999,2.242536,306.013863,402.00715,1212441.216,399.848972,532964.2526,305.684992,TRUE,Success,1.089426,1.016902,0.900466
12.5,0.853632,7264120.82,,,Success,1.232985,1.088617,0.826532,4.130618,1.01325,3.881299,3.830544,298,476.696981,2262016.864,460.634206,796231.947,306.965712,0.971067,1,0.839254,3.256524,3.881299,12.398517,3.194425,306.965712,452.925777,1844394.917,440.053797,705804.2522,306.391465,0.962811,1.014091,0.837567,3.408031,12.398517,42.015776,3.388774,306.391465,459.623181,1936668.416,450.588946,751887.1596,305.943902,0.912948,0.902765,0.837513,2.26644,42.015776,94.999996,2.261055,305.943902,402.993169,1221040.623,400.812413,537062.318,305.723149,TRUE,Success,1.088617,1.014091,0.902765
12.45,0.853793,7230945.424,,,Success,1.228053,1.086935,0.827029,4.112814,1.01325,3.865686,3.815135,298,475.938683,2243285.199,459.97393,793303.8604,306.917088,0.971012,1,0.839251,3.256555,3.865686,12.348792,3.194464,306.917088,452.855865,1836738.527,440.004533,705589.6854,306.366918,0.962783,1.013546,0.837619,3.402472,12.348792,41.778637,3.383217,306.366918,459.33481,1925527.36,450.321809,750713.5366,305.905565,0.9144,0.904195,0.837583,2.279291,41.778637,94.999995,2.273889,305.905565,403.68371,1225394.338,401.489289,539942.5035,305.747505,TRUE,Success,1.086935,1.013546,0.904195
12.4,0.853954,7197850.645,,,Success,1.223121,1.085251,0.827519,4.095009,1.01325,3.850063,3.799717,298,475.180513,2224634.309,459.313447,790376.8058,306.868443,0.970959,1,0.839249,3.256586,3.850063,12.299029,3.1945,306.868443,452.785835,1829083.191,439.955181,705374.7459,306.342339,0.962757,1.013,0.83767,3.396883,12.299029,41.541553,3.377629,306.342339,459.044898,1914394.96,450.053207,749533.7566,305.867206,0.915868,0.905638,0.837652,2.292285,41.541553,94.999996,2.286867,305.867206,404.379189,1229738.185,402.170968,542844.0037,305.771756,TRUE,Success,1.085251,1.013,0.905638
12.35,0.854113,7164834.276,,,Success,1.218189,1.083564,0.828003,4.077215,1.01325,3.834442,3.7843,298,474.422801,2206068.345,458.653057,787452.0927,306.81979,0.970907,1,0.839246,3.256616,3.834442,12.249266,3.194537,306.81979,452.71579,1821430.042,439.905837,705159.8483,306.317735,0.962732,1.012448,0.837721,3.391225,12.249266,41.304186,3.371972,306.317735,458.751783,1903250.277,449.781579,748340.971,305.82876,0.917359,0.907094,0.83772,2.305445,41.304186,94.999996,2.300009,305.82876,405.080668,1234085.612,402.858478,545771.2289,305.795943,TRUE,Success,1.083564,1.012448,0.907094
12.3,0.854271,7131897.343,,,Success,1.213257,1.081882,0.828481,4.059543,1.01325,3.818934,3.768994,298,473.669503,2187637.09,457.996318,784545.4455,306.771274,0.970826,1,0.839241,3.256662,3.818934,12.199942,3.194594,306.771274,452.646934,1813792.441,439.857625,704949.8918,306.29318,0.962672,1.011877,0.83777,3.385375,12.199942,41.066518,3.366124,306.29318,458.450552,1892030.884,449.502372,747115.2024,305.790094,0.918875,0.908566,0.837788,2.318774,41.066518,94.999994,2.31332,305.790094,405.788117,1238436.928,403.551789,548724.0822,305.820055,TRUE,Success,1.081882,1.011877,0.908566
12.25,0.854429,7099054.956,,,Success,1.208325,1.080183,0.828951,4.041663,1.01325,3.803205,3.753472,298,472.90897,2169193.582,457.332762,781610.5304,306.722473,0.970801,1,0.83924,3.256676,3.803205,12.149764,3.194611,306.722473,452.575722,1806131.04,439.80724,704730.4756,306.268454,0.96268,1.011347,0.837821,3.379916,12.149764,40.831285,3.360665,306.268454,458.165436,1881045.6,449.238206,745955.7418,305.752031,0.920354,0.910031,0.837855,2.332119,40.831285,94.999997,2.326647,305.752031,406.493818,1242684.734,404.243417,551670.708,305.843752,TRUE,Success,1.080183,1.011347,0.910031
12.2,0.854585,7066294.475,,,Success,1.203393,1.078482,0.829414,4.023803,1.01325,3.787488,3.73796,298,472.149233,2150839.357,456.669607,778679.287,306.673682,0.970774,1,0.839239,3.256692,3.787488,12.099625,3.194631,306.673682,452.504601,1798473.054,439.756961,704511.5344,306.243709,0.962685,1.010814,0.837871,3.374424,12.099625,40.596335,3.355173,306.243709,457.878784,1870068.847,448.972595,744790.2133,305.713962,0.921845,0.911505,0.837921,2.345602,40.596335,94.999996,2.340113,305.713962,407.203914,1246913.216,404.939317,554636.4916,305.867298,TRUE,Success,1.078482,1.010814,0.911505
12.15,0.85474,7033616.018,,,Success,1.198461,1.076776,0.82987,4.005935,1.01325,3.771752,3.72243,298,471.389284,2132561.703,456.005948,775747.6939,306.624863,0.970751,1,0.839237,3.256705,3.771752,12.049413,3.194646,306.624863,452.433264,1790815.096,439.706505,704291.8244,306.218925,0.962695,1.010283,0.837921,3.368936,12.049413,40.361733,3.349684,306.218925,457.592054,1859119.251,448.706894,743624.5577,305.67593,0.923346,0.91299,0.837987,2.359222,40.361733,94.999996,2.353715,305.67593,407.918306,1251119.968,405.639392,557621.0492,305.890683,TRUE,Success,1.076776,1.010283,0.91299
12.1,0.854894,7001019.63,,,Success,1.193529,1.075067,0.830319,3.988058,1.01325,3.755998,3.706881,298,470.629109,2114360.465,455.341775,772815.6909,306.576019,0.970734,1,0.839237,3.256715,3.755998,11.999129,3.194658,306.576019,452.361707,1783157.146,439.655866,704071.334,306.194104,0.962712,1.009754,0.83797,3.363454,11.999129,40.127501,3.344201,306.194104,457.305338,1848197.964,448.44119,742459.1577,305.637938,0.924856,0.914485,0.838052,2.372979,40.127501,94.999996,2.367454,305.637938,408.636974,1255304.054,406.343621,560624.3239,305.913901,TRUE,Success,1.075067,1.009754,0.914485
12.05,0.855047,6968505.011,,,Success,1.188597,1.073354,0.83076,3.970173,1.01325,3.740225,3.691315,298,469.868719,2096235.791,454.677098,769883.3141,306.527151,0.970722,1,0.839236,3.256722,3.740225,11.948773,3.194667,306.527151,452.289936,1775499.266,439.605051,703850.0813,306.169243,0.962736,1.009226,0.83802,3.357973,11.948773,39.893605,3.33872,306.169243,457.01849,1837303.161,448.175345,741293.4104,305.599982,0.926377,0.91599,0.838116,2.386878,39.893605,94.999996,2.381334,305.599982,409.360073,1259466.793,407.052153,563646.974,305.936951,TRUE,Success,1.073354,1.009226,0.91599
12,0.855199,6936072.296,,,Success,1.183665,1.071636,0.831194,3.952282,1.01325,3.724437,3.675733,298,469.108173,2078188.441,454.011973,766950.798,306.478263,0.970715,1,0.839235,3.256726,3.724437,11.898353,3.194672,306.478263,452.21797,1767841.681,439.554077,703628.1468,306.144346,0.962764,1.008699,0.838069,3.352496,11.898353,39.660082,3.333241,306.144346,456.731563,1826435.488,447.909412,740127.5406,305.562065,0.927908,0.917506,0.83818,2.400918,39.660082,94.999995,2.395355,305.562065,410.087539,1263606.685,407.764924,566688.7591,305.959826,TRUE,Success,1.071636,1.008699,0.917506
11.95,0.85535,6903721.541,,,Success,1.178733,1.069914,0.83162,3.934377,1.01325,3.708625,3.660128,298,468.347213,2060215.241,453.346168,764017.1041,306.429346,0.970714,1,0.839235,3.256726,3.708625,11.847841,3.194672,306.429346,452.14573,1760183.56,439.502872,703405.2131,306.119406,0.962801,1.008175,0.838118,3.347032,11.847841,39.426965,3.327776,306.119406,456.444997,1815600.405,447.6438,738963.3482,305.524202,0.929447,0.919031,0.838243,2.415099,39.426965,94.999995,2.409518,305.524202,410.819323,1267722.335,408.481886,569749.5095,305.982517,TRUE,Success,1.069914,1.008175,0.919031
11.9,0.8555,6871451.899,,,Success,1.173802,1.068188,0.832037,3.916467,1.01325,3.692798,3.644508,298,467.586136,2042319.874,452.679954,761083.4124,306.380414,0.970718,1,0.839236,3.256724,3.692798,11.79727,3.19467,306.380414,452.073309,1752525.914,439.451522,703181.6561,306.09443,0.962843,1.007651,0.838166,3.341562,11.79727,39.194118,3.322304,306.09443,456.157902,1804786.892,447.377675,737797.1753,305.486359,0.930999,0.920568,0.838305,2.429432,39.194118,94.999994,2.423833,305.486359,411.555899,1271819.219,409.203496,572831.2051,306.005037,TRUE,Success,1.068188,1.007651,0.920568
11.85,0.855649,6839263.789,,,Success,1.16887,1.066457,0.832447,3.898547,1.01325,3.676952,3.628869,298,466.824762,2024500.134,452.013167,758148.994,306.33146,0.970728,1,0.839236,3.256718,3.676952,11.746622,3.194663,306.33146,452.000652,1744868.173,439.399975,702957.2553,306.069414,0.962893,1.007129,0.838214,3.336097,11.746622,38.961633,3.316837,306.069414,455.870838,1794001.869,447.111564,736631.3223,305.448558,0.932562,0.922115,0.838366,2.443914,38.961633,94.999994,2.438296,305.448558,412.297039,1275893.613,409.929533,575932.9313,306.027369,TRUE,Success,1.066457,1.007129,0.922115
11.8,0.855796,6807157.053,,,Success,1.163938,1.064722,0.832849,3.880622,1.01325,3.66109,3.613215,298,466.063245,2006757.941,451.345952,755214.4654,306.282492,0.970742,1,0.839237,3.25671,3.66109,11.695912,3.194653,306.282492,451.92781,1737210.877,439.348279,702732.2111,306.04436,0.962947,1.006608,0.838262,3.330632,11.695912,38.729495,3.31137,306.04436,455.583548,1783242.177,446.845225,735464.7421,305.410792,0.934135,0.923674,0.838427,2.458548,38.729495,94.999994,2.452911,305.410792,413.042838,1279946.058,410.660085,579055.1055,306.049512,TRUE,Success,1.064722,1.006608,0.923674
11.75,0.855942,6775131.74,,,Success,1.159006,1.062982,0.833241,3.862687,1.01325,3.645209,3.597541,298,465.301416,1989091.233,450.678153,752279.1379,306.233506,0.970763,1,0.839238,3.256698,3.645209,11.645125,3.194639,306.233506,451.854729,1729553.492,439.296385,702506.3152,306.019266,0.96301,1.006089,0.83831,3.325174,11.645125,38.497735,3.30591,306.019266,455.296354,1772511.76,446.578962,734298.7532,305.373071,0.935719,0.925244,0.838487,2.473334,38.497735,94.999993,2.467677,305.373071,413.793256,1283975.255,411.395114,582197.5922,306.071457,TRUE,Success,1.062982,1.006089,0.925244
11.7,0.856087,6743187.563,,,Success,1.154074,1.061238,0.833626,3.844745,1.01325,3.62931,3.581851,298,464.539365,1971501.131,450.009855,749343.3673,306.184505,0.970788,1,0.839239,3.256684,3.62931,11.594269,3.19462,306.184505,451.78144,1721896.343,439.244321,702279.6866,305.994133,0.963078,1.005571,0.838357,3.319718,11.594269,38.266316,3.300451,305.994133,455.008994,1761807.42,446.312528,733132.2794,305.335386,0.937314,0.926825,0.838546,2.488276,38.266316,94.999993,2.482601,305.335386,414.548465,1287982.668,412.134782,585361.1305,306.093204,TRUE,Success,1.061238,1.005571,0.926825
11.65,0.856231,6711324.488,,,Success,1.149142,1.059488,0.834001,3.826794,1.01325,3.613394,3.566142,298,463.777047,1953987.119,449.341019,746406.9701,306.13549,0.97082,1,0.839241,3.256666,3.613394,11.543342,3.194598,306.13549,451.70793,1714239.315,439.192075,702052.2755,305.968961,0.963154,1.005054,0.838404,3.314265,11.543342,38.035252,3.294995,305.968961,454.721564,1751130.314,446.046012,731965.71,305.297741,0.93892,0.928417,0.838604,2.503378,38.035252,94.999992,2.497683,305.297741,415.308481,1291967.739,412.879106,588545.8204,306.114746,TRUE,Success,1.059488,1.005054,0.928417
11.6,0.856374,6679542.305,,,Success,1.14421,1.057734,0.834367,3.808836,1.01325,3.59746,3.550417,298,463.014487,1936549.512,448.671668,743470.038,306.086463,0.970857,1,0.839243,3.256644,3.59746,11.492346,3.194572,306.086463,451.634208,1706582.517,439.139655,701824.1184,305.94375,0.963236,1.004539,0.83845,3.308812,11.492346,37.804519,3.289539,305.94375,454.433933,1740478.893,445.779293,730798.5131,305.260131,0.940539,0.930022,0.838661,2.518641,37.804519,94.999992,2.512927,305.260131,416.073439,1295931.384,413.628213,591752.2448,306.136081,TRUE,Success,1.057734,1.004539,0.930022
11.55,0.856515,6647840.772,,,Success,1.139278,1.055975,0.834724,3.790872,1.01325,3.58151,3.534676,298,462.251723,1919188.775,448.001838,740532.7145,306.037426,0.970899,1,0.839245,3.25662,3.58151,11.441287,3.194543,306.037426,451.560286,1698926.097,439.087074,701595.2682,305.9185,0.963324,1.004024,0.838497,3.303356,11.441287,37.574087,3.284079,305.9185,454.145919,1729851.005,445.5122,729629.9393,305.22255,0.94217,0.931638,0.838718,2.534072,37.574087,94.999991,2.528338,305.22255,416.843505,1299874.895,414.382261,594981.1231,306.157209,TRUE,Success,1.055975,1.004024,0.931638
11.5,0.856655,6616219.546,,,Success,1.134346,1.054211,0.835071,3.772904,1.01325,3.565547,3.518921,298,461.488829,1901905.805,447.331599,737595.2906,305.988385,0.970947,1,0.839248,3.256593,3.565547,11.390172,3.194509,305.988385,451.486189,1691270.322,439.034355,701365.8245,305.893213,0.963418,1.003509,0.838542,3.297888,11.390172,37.343899,3.278607,305.893213,453.857194,1719242.808,445.244424,728458.6407,305.184985,0.943816,0.933268,0.838773,2.549677,37.343899,94.999991,2.543923,305.184985,417.618931,1303800.611,415.141493,598233.5346,306.178129,TRUE,Success,1.054211,1.003509,0.933268
