Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage2,opt_n_stage4
11.25,0.8579,6455529.379,,,Success,1.109686,1.072331,0.837731,4.008626,1.01325,3.81546,3.765566,298,469.883761,1957211.195,455.015152,771374.4879,306.184694,0.887909,0.959201,0.834168,2.880939,3.81546,10.794013,2.82902,306.184694,435.195335,1465296.865,424.238717,637314.4466,305.122141,0.993274,1,0.839961,3.241759,10.794013,34.770377,3.221265,305.122141,449.975304,1645700.787,441.547334,712313.1378,304.845169,0.991083,0.955806,0.838444,2.738556,34.770377,95,2.732211,304.845169,426.988385,1387320.532,424.246823,637349.365,306.461674,TRUE,Success,1.072331,0.959201,0.955806
11.2,0.858019,6424495.395,,,Success,1.104754,1.069998,0.837935,3.982894,1.01325,3.791571,3.741989,298,468.889571,1937107.565,454.138608,767508.989,306.128221,0.88945,0.959756,0.834346,2.88555,3.791571,10.743231,2.833452,306.128221,435.311725,1460751.269,424.358397,637830.004,305.106341,0.993508,1,0.839964,3.241583,10.743231,34.604794,3.221079,305.106341,449.940745,1638168.401,441.519383,712191.2561,304.818665,0.991357,0.956974,0.838524,2.751633,34.604794,95,2.745284,304.818665,427.599624,1388468.16,424.846746,639934.1155,306.47244,TRUE,Success,1.069998,0.959756,0.956974
11.15,0.858136,6393539.451,,,Success,1.099822,1.067657,0.838129,3.957195,1.01325,3.767706,3.718437,298,467.894528,1917098.097,453.260797,763641.0668,306.071667,0.891006,0.960314,0.834523,2.89019,3.767706,10.692407,2.837909,306.071667,435.429171,1456201.091,424.479094,638349.9831,305.090506,0.993748,1,0.839967,3.241401,10.692407,34.439033,3.220887,305.090506,449.905898,1630635.193,441.491165,712068.2126,304.79212,0.991638,0.958154,0.838602,2.76485,34.439033,95,2.758498,304.79212,428.215491,1389605.07,425.451156,642539.1913,306.48306,TRUE,Success,1.067657,0.960314,0.958154
11.1,0.858251,6362662.175,,,Success,1.094891,1.065313,0.838313,3.93156,1.01325,3.743896,3.694938,298,466.899688,1897194.905,452.382674,759774.9129,306.015072,0.892569,0.960872,0.834697,2.894829,3.743896,10.641518,2.842365,306.015072,435.546442,1451631.792,424.599684,638869.5362,305.074581,0.993997,1,0.839969,3.241212,10.641518,34.273005,3.220688,305.074581,449.870612,1623100.059,441.462534,711943.3705,304.765522,0.99193,0.959348,0.838678,2.778217,34.273005,95,2.771861,304.765522,428.836405,1390735.419,426.060457,645166.3567,306.493541,TRUE,Success,1.065313,0.960872,0.959348
11.05,0.858365,6331861.868,,,Success,1.089959,1.062958,0.838486,3.905931,1.01325,3.720083,3.671437,298,465.902913,1877373.725,451.502313,755902.0085,305.958364,0.894153,0.961436,0.834871,2.899526,3.720083,10.590611,2.846875,305.958364,435.666054,1447072.509,424.722466,639398.5791,305.058673,0.99425,1,0.839972,3.241019,10.590611,34.106899,3.220484,305.058673,449.835188,1615565.315,441.433782,711818.0027,304.738894,0.992228,0.960553,0.838752,2.79172,34.106899,95,2.78536,304.738894,429.46167,1391850.318,426.673974,647812.7417,306.503853,TRUE,Success,1.062958,0.961436,0.960553
11,0.858477,6301139.519,,,Success,1.085027,1.060598,0.838649,3.880353,1.01325,3.696312,3.647976,298,464.905808,1857652.91,450.621165,752028.7275,305.901602,0.895749,0.962002,0.835043,2.904235,3.696312,10.539646,2.851395,305.901602,435.78603,1442500.062,424.845634,639929.3237,305.042697,0.994511,1,0.839974,3.24082,10.539646,33.94055,3.220274,305.042697,449.799365,1608028.961,441.404655,711691.0062,304.712216,0.992536,0.961772,0.838825,2.805376,33.94055,95,2.799012,304.712216,430.092019,1392957.586,427.292415,650481.4291,306.514015,TRUE,Success,1.060598,0.962002,0.961772
10.95,0.858588,6270494.655,,,Success,1.080095,1.058231,0.838802,3.854814,1.01325,3.67257,3.624544,298,463.907904,1838027.218,449.738811,748153.1918,305.844773,0.897358,0.96257,0.835213,2.908968,3.67257,10.488632,2.855938,305.844773,435.906931,1437920.801,424.969701,640463.9865,305.026676,0.994779,1,0.839977,3.240614,10.488632,33.774,3.220058,305.026676,449.763209,1600491.537,441.375218,711562.6601,304.685494,0.992853,0.963005,0.838896,2.819182,33.774,95,2.812815,304.685494,430.727339,1394055.099,427.915668,653171.9684,306.524014,TRUE,Success,1.058231,0.96257,0.963005
10.9,0.858697,6239927.105,,,Success,1.075163,1.055857,0.838943,3.829314,1.01325,3.648857,3.601142,298,462.90916,1818496.287,448.855216,744275.2277,305.787877,0.898982,0.963141,0.835381,2.913726,3.648857,10.437571,2.860504,305.787877,436.028783,1433334.847,425.094693,641002.6727,305.01061,0.995055,1,0.839979,3.240402,10.437571,33.60725,3.219835,305.01061,449.726715,1592953.026,441.345466,711432.942,304.658728,0.993179,0.964251,0.838966,2.833143,33.60725,95,2.826771,304.658728,431.367704,1395142.946,428.543803,655884.7037,306.533848,TRUE,Success,1.055857,0.963141,0.964251
10.85,0.858804,6209436.695,,,Success,1.070231,1.053477,0.839074,3.803851,1.01325,3.625173,3.577768,298,461.909525,1799059.66,447.970339,740394.6251,305.730917,0.900621,0.963715,0.835547,2.918509,3.625173,10.386461,2.865093,305.730917,436.151618,1428742.375,425.220637,641545.5073,304.994499,0.995338,1,0.839982,3.240184,10.386461,33.440296,3.219605,304.994499,449.689876,1585413.399,441.315393,711301.8267,304.631917,0.993516,0.965511,0.839033,2.84726,33.440296,95,2.840884,304.631917,432.013195,1396221.26,429.176898,658620.0015,306.54351,TRUE,Success,1.053477,0.963715,0.965511
10.8,0.858909,6179023.268,,,Success,1.065299,1.051089,0.839193,3.778427,1.01325,3.601519,3.554423,298,460.908969,1779717.094,447.084152,736511.2462,305.673893,0.902274,0.964292,0.835712,2.923318,3.601519,10.335301,2.869706,305.673893,436.275452,1424143.389,425.347548,642092.5585,304.978344,0.995629,1,0.839984,3.239959,10.335301,33.273135,3.219368,304.978344,449.652686,1577872.634,441.284992,711169.2868,304.605061,0.993862,0.966785,0.839099,2.861537,33.273135,95,2.855156,304.605061,432.663894,1397290.151,429.815027,661378.2274,306.552997,TRUE,Success,1.051089,0.964292,0.966785
10.75,0.859013,6148686.692,,,Success,1.060367,1.048694,0.839301,3.753042,1.01325,3.577894,3.531107,298,459.907501,1760468.798,446.196668,732625.1157,305.616808,0.903942,0.964872,0.835874,2.928152,3.577894,10.284091,2.874342,305.616808,436.400247,1419537.277,425.475394,642643.6798,304.962142,0.995928,1,0.839986,3.239728,10.284091,33.105761,3.219124,304.962142,449.615131,1570330.646,441.25425,711035.2628,304.578159,0.994218,0.968074,0.839162,2.875977,33.105761,95,2.869591,304.578159,433.319903,1398349.97,430.45829,664159.843,306.562304,TRUE,Success,1.048694,0.964872,0.968074
10.7,0.859115,6118426.765,,,Success,1.055435,1.046292,0.839397,3.727694,1.01325,3.554298,3.507819,298,458.904997,1741313.552,445.307778,728735.7384,305.559663,0.905627,0.965455,0.836035,2.933013,3.554298,10.23283,2.879002,305.559663,436.526098,1414924.935,425.604261,643199.2487,304.945895,0.996235,1,0.839988,3.239489,10.23283,32.93817,3.218872,304.945895,449.577207,1562787.421,441.223164,710899.7416,304.551211,0.994585,0.969377,0.839224,2.890582,32.93817,95,2.884192,304.551211,433.981309,1399400.857,431.106766,666965.2408,306.571425,TRUE,Success,1.046292,0.965455,0.969377
10.65,0.859215,6088243.403,,,Success,1.050503,1.043883,0.839481,3.702386,1.01325,3.530732,3.484561,298,457.90153,1722252.256,444.417549,724843.3851,305.50246,0.907326,0.96604,0.836193,2.937899,3.530732,10.181518,2.883685,305.50246,436.652947,1410305.511,425.734098,643759.042,304.9296,0.996551,1,0.83999,3.239243,10.181518,32.770367,3.218613,304.9296,449.538908,1555242.973,441.191728,710762.6992,304.524216,0.994962,0.970696,0.839284,2.905356,32.770367,95,2.898961,304.524216,434.648175,1400442.662,431.760515,669794.7125,306.580354,TRUE,Success,1.043883,0.96604,0.970696
10.6,0.859313,6058136.356,,,Success,1.045571,1.041467,0.839554,3.677113,1.01325,3.507191,3.461329,298,456.896863,1703282.471,443.52577,720947.1077,305.445196,0.909043,0.96663,0.83635,2.942815,3.507191,10.130156,2.888396,305.445196,436.781006,1405681.186,425.865097,644323.8959,304.913266,0.996874,1,0.839992,3.23899,10.130156,32.602351,3.218346,304.913266,449.500242,1547697.343,441.159948,710624.1614,304.497176,0.99535,0.97203,0.839342,2.9203,32.602351,95,2.9139,304.497176,435.320573,1401475.356,432.419605,672648.6017,306.589087,TRUE,Success,1.041467,0.96663,0.97203
10.55,0.859409,6028105.602,,,Success,1.040639,1.039044,0.839614,3.651881,1.01325,3.483683,3.438128,298,455.891204,1684406.597,442.632632,717047.7211,305.38788,0.910775,0.967221,0.836504,2.947753,3.483683,10.078735,2.893126,305.38788,436.90996,1401048.269,425.996971,644892.57,304.896877,0.997207,1,0.839993,3.238728,10.078735,32.434088,3.218071,304.896877,449.461152,1540150.131,441.127771,710483.8953,304.470087,0.99575,0.97338,0.839398,2.935422,32.434088,95,2.929017,304.470087,435.998733,1402500.605,433.084254,675527.897,306.59762,TRUE,Success,1.039044,0.967221,0.97338
10.5,0.859504,5998150.944,,,Success,1.035707,1.036613,0.839662,3.626687,1.01325,3.460203,3.414954,298,454.884369,1665622.779,441.73797,713144.4833,305.330509,0.912524,0.967816,0.836656,2.95272,3.460203,10.027263,2.897883,305.330509,437.040071,1396409.465,426.12996,645466.1046,304.880444,0.997549,1,0.839995,3.238459,10.027263,32.265607,3.217788,304.880444,449.421672,1532601.66,441.09523,710342.0481,304.442951,0.996162,0.974746,0.839451,2.950722,32.265607,95,2.944312,304.442951,436.682613,1403517.04,433.75442,678432.4569,306.605943,TRUE,Success,1.036613,0.967816,0.974746
10.45,0.859596,5968272.257,,,Success,1.030775,1.034174,0.839697,3.60153,1.01325,3.436751,3.39181,298,453.876341,1646930.981,440.84177,709237.3135,305.273084,0.914289,0.968414,0.836806,2.957714,3.436751,9.975736,2.902665,305.273084,437.17129,1391764.036,426.264021,646044.3062,304.863964,0.9979,1,0.839996,3.238182,9.975736,32.096892,3.217496,304.863964,449.381779,1525051.747,441.062302,710198.5138,304.415767,0.996585,0.976129,0.839503,2.966204,32.096892,95,2.959788,304.415767,437.372369,1404525.493,434.43025,681362.9759,306.614054,TRUE,Success,1.034174,0.968414,0.976129
10.4,0.859687,5938469.417,,,Success,1.025843,1.031729,0.839719,3.576412,1.01325,3.413328,3.368693,298,452.867076,1628330.902,439.943996,705326.0316,305.215607,0.916072,0.969015,0.836953,2.962735,3.413328,9.924153,2.907471,305.215607,437.303638,1387112.033,426.399173,646627.2678,304.847436,0.99826,1,0.839997,3.237896,9.924153,31.927939,3.217195,304.847436,449.341463,1517500.364,441.028978,710053.2583,304.388534,0.99702,0.977528,0.839552,2.981872,31.927939,95,2.97545,304.388534,438.068101,1405526.118,435.111838,684319.9028,306.621944,TRUE,Success,1.031729,0.969015,0.977528
10.35,0.859776,5908742.301,,,Success,1.020911,1.029276,0.839728,3.551331,1.01325,3.389934,3.345605,298,451.856526,1609822.196,439.044605,701410.4367,305.158078,0.917873,0.96962,0.837098,2.967784,3.389934,9.872514,2.912302,305.158078,437.437133,1382453.436,426.535433,647215.0569,304.830861,0.99863,1,0.839998,3.237601,9.872514,31.758742,3.216885,304.830861,449.300714,1509947.447,440.995247,709906.2327,304.361252,0.997468,0.978945,0.839599,2.99773,31.758742,95,2.991302,304.361252,438.769922,1406519.222,435.79929,687303.7541,306.629608,TRUE,Success,1.029276,0.96962,0.978945
10.3,0.859863,5879090.81,,,Success,1.015979,1.026815,0.839723,3.52629,1.01325,3.36657,3.322546,298,450.844698,1591405.1,438.143607,697490.5436,305.100502,0.919692,0.970228,0.837241,2.972859,3.36657,9.820816,2.917158,305.100502,437.571743,1377787.695,426.672771,647807.5517,304.814235,0.99901,1,0.839999,3.237297,9.820816,31.589298,3.216566,304.814235,449.259516,1502392.934,440.961095,709757.3793,304.33392,0.997929,0.98038,0.839643,3.013781,31.589298,95,3.007348,304.33392,439.477946,1407505.081,436.492713,690315.0451,306.637039,TRUE,Success,1.026815,0.970228,0.98038
10.25,0.859947,5849514.791,,,Success,1.011048,1.024346,0.839705,3.501284,1.01325,3.343232,3.299514,298,449.831404,1573077.809,437.240832,693565.5957,305.042874,0.921529,0.970839,0.837381,2.977965,3.343232,9.76906,2.922041,305.042874,437.707634,1373116.417,426.811341,648405.4136,304.797564,0.9994,1,0.84,3.236984,9.76906,31.419605,3.216236,304.797564,449.217872,1494836.847,440.926525,709606.7045,304.306539,0.998404,0.981833,0.839685,3.030029,31.419605,95,3.02359,304.306539,440.192265,1408483.718,437.192192,693354.2037,306.64423,TRUE,Success,1.024346,0.970839,0.981833
10.2,0.86003,5820014.179,,,Success,1.006116,1.02187,0.839674,3.476316,1.01325,3.319923,3.27651,298,448.816714,1554841.262,436.336346,689635.8646,304.985198,0.923385,0.971453,0.837519,2.983098,3.319923,9.717244,2.926948,304.985198,437.844696,1368438.201,426.951043,649008.2129,304.780843,0.999801,1,0.84,3.236661,9.717244,31.249654,3.215897,304.780843,449.175759,1487279.06,440.891514,709454.1113,304.279107,0.998892,0.983304,0.839725,3.046479,31.249654,95,3.040034,304.279107,440.91302,1409455.656,437.897861,696421.8618,306.651174,TRUE,Success,1.02187,0.971453,0.983304
10.15,0.860111,5790588.869,,,Success,1.001184,1.019386,0.839628,3.451386,1.01325,3.296643,3.253534,298,447.800549,1536694.823,435.430079,685701.0256,304.927476,0.92526,0.972071,0.837654,2.98826,3.296643,9.665368,2.931882,304.927476,437.982982,1363753.395,427.091924,649616.1568,304.764072,1.000212,1,0.84,3.236328,9.665368,31.079442,3.215547,304.764072,449.133167,1479719.535,440.856053,709299.5628,304.251624,0.999394,0.984795,0.839763,3.063135,31.079442,95,3.056683,304.251624,441.640326,1410421.115,438.609826,699518.545,306.657864,TRUE,Success,1.019386,0.972071,0.984795
10.1,0.86019,5761238.77,,,Success,0.996252,1.016894,0.839567,3.426493,1.01325,3.273391,3.230586,298,446.782851,1518638.095,434.521979,681760.8397,304.869708,0.927154,0.972692,0.837786,2.993451,3.273391,9.613429,2.936841,304.869708,438.122515,1359062.047,427.234008,650229.3442,304.747251,1.000634,1,0.84,3.235985,9.613429,30.908963,3.215186,304.747251,449.090084,1472158.212,440.82013,709143.0066,304.224089,0.99991,0.986305,0.839797,3.080001,30.908963,95,3.073542,304.224089,442.374311,1411380.415,439.328206,702644.8303,306.664292,TRUE,Success,1.016894,0.972692,0.986305
10.05,0.860267,5731963.8,,,Success,0.99132,1.014394,0.839493,3.401638,1.01325,3.250167,3.207665,298,445.763561,1500670.682,433.611996,677815.0645,304.811894,0.929068,0.973317,0.837916,2.99867,3.250167,9.561428,2.941827,304.811894,438.26332,1354364.21,427.377317,650847.8783,304.730381,1.001068,1,0.839999,3.235631,9.561428,30.738211,3.214814,304.730381,449.046497,1464595.031,440.783734,708984.3898,304.196502,1.000442,0.987836,0.839829,3.097081,30.738211,95,3.090616,304.196502,443.115102,1412333.877,440.053121,705801.3063,306.670449,TRUE,Success,1.014394,0.973317,0.987836
10,0.860341,5702763.888,,,Success,0.986388,1.011886,0.839403,3.37682,1.01325,3.226971,3.184772,298,444.742629,1482792.28,432.700084,673863.4874,304.754036,0.931003,0.973946,0.838042,3.003919,3.226971,9.509362,2.946839,304.754036,438.405412,1349659.824,427.521865,651471.8217,304.71346,1.001514,1,0.839998,3.235266,9.509362,30.56718,3.21443,304.71346,449.002393,1457029.922,440.74685,708823.6528,304.168863,1.000989,0.989387,0.839859,3.114381,30.56718,95,3.107909,304.168863,443.862837,1413281.862,440.784698,708988.5911,306.676329,TRUE,Success,1.011886,0.973946,0.989387
9.95,0.860414,5673638.968,,,Success,0.981456,1.00937,0.839298,3.352039,1.01325,3.203802,3.161907,298,443.719991,1465002.473,431.786187,669905.8493,304.696133,0.932958,0.974578,0.838166,3.009197,3.203802,9.45723,2.951877,304.696133,438.548819,1344948.96,427.667679,652101.2865,304.696488,1.001971,1,0.839997,3.234889,9.45723,30.395865,3.214034,304.696488,448.957757,1449462.82,440.709466,708660.7392,304.141169,1.001552,0.990959,0.839885,3.131905,30.395865,95,3.125425,304.141169,444.617652,1414224.716,441.523065,712207.3087,306.681922,TRUE,Success,1.00937,0.974578,0.990959
9.9,0.860485,5644588.993,,,Success,0.976524,1.006846,0.839178,3.327296,1.01325,3.180663,3.13907,298,442.695647,1447301.5,430.870307,665942.1419,304.638189,0.934934,0.975213,0.838286,3.014504,3.180663,9.405032,2.956941,304.638189,438.693493,1340230.904,427.814716,652736.0904,304.679462,1.002441,1,0.839995,3.2345,9.405032,30.224256,3.213626,304.679462,448.912568,1441893.611,440.67156,708495.5591,304.113422,1.002132,0.992553,0.839909,3.149658,30.224256,95,3.143171,304.113422,445.379705,1415162.977,442.268369,715458.1752,306.687219,TRUE,Success,1.006846,0.975213,0.992553
9.85,0.860553,5615613.806,,,Success,0.971592,1.004312,0.839043,3.302574,1.01325,3.157535,3.116245,298,441.668798,1429681.558,429.951715,661969.1945,304.580177,0.936936,0.975855,0.838404,3.019861,3.157535,9.35278,2.962051,304.580177,438.840402,1335515.435,427.963861,653380.0635,304.662417,1.002923,1,0.839993,3.234101,9.35278,30.052414,3.213206,304.662417,448.866926,1434323.025,440.633229,708328.5313,304.085626,1.002726,0.994168,0.83993,3.167639,30.052414,94.999999,3.161144,304.085626,446.148829,1416093.789,443.020445,718740.5451,306.692205,TRUE,Success,1.004312,0.975855,0.994168
9.8,0.860619,5586713.67,,,Success,0.96666,1.001772,0.838891,3.277917,1.01325,3.134463,3.093474,298,440.641269,1412161.26,429.03208,657994.2111,304.522168,0.938952,0.976496,0.838518,3.025212,3.134463,9.30043,2.967153,304.522168,438.987094,1330777.019,428.112871,654023.5123,304.645261,1.00342,1,0.83999,3.233685,9.30043,29.880145,3.21277,304.645261,448.820503,1426748.776,440.594157,708158.2787,304.057762,1.003341,0.995808,0.839948,3.185872,29.880145,95,3.179369,304.057762,446.926052,1417026.615,443.780276,722058.7816,306.696888,TRUE,Success,1.001772,0.976496,0.995808
9.75,0.860683,5557888.276,,,Success,0.961728,0.999223,0.838723,3.253283,1.01325,3.111405,3.070718,298,439.611218,1394722.351,428.109719,654009.9007,304.464095,0.940995,0.977143,0.838629,3.03061,3.111405,9.248023,2.972298,304.464095,439.135946,1326039.944,428.263922,654675.8408,304.62808,1.003929,1,0.839987,3.233258,9.248023,29.707626,3.212322,304.62808,448.773584,1419172.932,440.554618,707985.9994,304.029848,1.003973,0.997471,0.839963,3.204343,29.707626,95,3.197832,304.029848,447.710675,1417953.049,444.547186,725410.0177,306.701242,TRUE,Success,0.999223,0.977143,0.997471
9.7,0.860745,5529137.713,,,Success,0.956796,0.996665,0.838539,3.228685,1.01325,3.088373,3.047987,298,438.579126,1377369.962,427.185075,650018.1576,304.40598,0.943061,0.977794,0.838736,3.03604,3.088373,9.195543,2.977471,304.40598,439.286221,1321296.393,428.416341,655334.1415,304.610845,1.004453,1,0.839983,3.232817,9.195543,29.534784,3.211859,304.610845,448.726048,1411594.656,440.514497,707811.1852,304.001877,1.004624,0.999159,0.839975,3.223066,29.534784,95,3.216546,304.001877,448.503168,1418876.703,445.321619,728796.2783,306.705261,TRUE,Success,0.996665,0.977794,0.999159
9.65,0.860804,5500461.955,,,Success,0.951864,0.994098,0.838338,3.204126,1.01325,3.065371,3.025286,298,437.545053,1360104.98,426.258203,646019.2133,304.347828,0.94515,0.978449,0.83884,3.041498,3.065371,9.142991,2.98267,304.347828,439.437868,1316545.586,428.570081,655998.2171,304.593554,1.00499,1,0.839979,3.232361,9.142991,29.361625,3.211381,304.593554,448.677886,1404013.979,440.473785,707633.8038,303.97385,1.005293,1.000871,0.839984,3.242044,29.361625,95,3.235516,303.97385,449.303635,1419797.41,446.10367,732218.064,306.708933,TRUE,Success,0.994098,0.978449,1.000871
9.6,0.860861,5471861.081,,,Success,0.946932,0.991522,0.838119,3.179599,1.01325,3.042393,3.002608,298,436.508665,1342924.392,425.328798,642011.7313,304.28963,0.947263,0.979108,0.838941,3.04699,3.042393,9.090358,2.987898,304.28963,439.591058,1311789.066,428.725299,656668.7418,304.576211,1.005543,1,0.839974,3.231891,9.090358,29.188113,3.210887,304.576211,448.629059,1396430.552,440.432442,707453.6806,303.945762,1.005983,1.002609,0.839989,3.261287,29.188113,95,3.25475,303.945762,450.112388,1420717.07,446.893633,735676.7532,306.71225,TRUE,Success,0.991522,0.979108,1.002609
9.55,0.860916,5443335.077,,,Success,0.942,0.988938,0.837884,3.155109,1.01325,3.019441,2.979957,298,435.470074,1325829.637,424.396964,637996.1512,304.231391,0.949402,0.979771,0.839037,3.052512,3.019441,9.037649,2.993153,304.231391,439.74571,1307025.75,428.881922,657345.4087,304.558812,1.006111,1,0.839969,3.231404,9.037649,29.01426,3.210377,304.558812,448.579561,1388844.463,440.390466,707270.8008,303.917615,1.006693,1.004374,0.839991,3.280799,29.01426,95,3.274252,303.917615,450.92951,1421635.228,447.691582,739172.7624,306.715199,TRUE,Success,0.988938,0.979771,1.004374
9.5,0.860969,5414883.969,,,Success,0.937068,0.986345,0.83763,3.130657,1.01325,2.996519,2.957334,298,434.42926,1308820.823,423.462683,633972.3812,304.173115,0.951565,0.980438,0.83913,3.058064,2.996519,8.984863,2.998434,304.173115,439.901816,1302255.29,429.039942,658028.1827,304.541355,1.006695,1,0.839963,3.230902,8.984863,28.840063,3.20985,304.541355,448.529376,1381255.655,440.347839,707085.0938,303.889408,1.007425,1.006166,0.839989,3.300585,28.840063,95,3.294029,303.889408,451.755165,1422552.202,448.497666,742706.8455,306.717766,TRUE,Success,0.986345,0.980438,1.006166
9.45,0.861019,5386507.948,,,Success,0.932137,0.983742,0.837359,3.106239,1.01325,2.973621,2.934736,298,433.386006,1291896.189,422.525759,629939.5603,304.114797,0.953754,0.981109,0.839219,3.063644,2.973621,8.931984,3.00374,304.114797,440.05931,1297476.889,429.1993,658716.8106,304.523836,1.007296,1,0.839956,3.230381,8.931984,28.665456,3.209305,304.523836,448.478418,1373663.436,440.304477,706896.191,303.861137,1.00818,1.007987,0.839984,3.32066,28.665456,95,3.314093,303.861137,452.589833,1423471.434,449.31234,746281.1018,306.719944,TRUE,Success,0.983742,0.981109,1.007987
9.4,0.861067,5358207.115,,,Success,0.927205,0.981129,0.837069,3.081836,1.01325,2.950729,2.912143,298,432.339338,1275046.749,421.585299,625893.8368,304.056402,0.955976,0.981787,0.839304,3.069282,2.950729,8.879035,3.009099,304.056402,440.219479,1292702.971,429.361175,659416.3924,304.506299,1.007912,1,0.839948,3.229845,8.879035,28.490532,3.208742,304.506299,448.426832,1366068.896,440.260522,706704.7106,303.832809,1.008955,1.009837,0.839975,3.341017,28.490532,95,3.334441,303.832809,453.433209,1424388.499,450.135304,749894.3183,306.721711,TRUE,Success,0.981129,0.981787,1.009837
9.35,0.861112,5329981.439,,,Success,0.922273,0.978508,0.836761,3.057495,1.01325,2.92789,2.889603,298,431.291339,1258292.835,420.643211,621843.4109,303.998012,0.958216,0.982465,0.839385,3.074913,2.92789,8.825967,3.014447,303.998012,440.379505,1287905.494,429.522986,660115.7708,304.488643,1.00855,1,0.83994,3.229286,8.825967,28.315089,3.208157,304.488643,448.374253,1358469.597,440.21562,706509.1132,303.804404,1.00976,1.011718,0.839962,3.361688,28.315089,94.999997,3.355101,303.804404,454.286461,1425313.513,450.967668,753551.4922,306.723069,TRUE,Success,0.978508,0.982465,1.011718
9.3,0.861155,5301830.858,,,Success,0.917341,0.975878,0.836434,3.033183,1.01325,2.90507,2.867081,298,430.240395,1241619.355,419.698019,617781.9182,303.93957,0.960486,0.983149,0.839461,3.080596,2.90507,8.772854,3.019843,303.93957,440.542076,1283110.497,429.687198,660825.6068,304.470963,1.0092,1,0.83993,3.228713,8.772854,28.139425,3.207556,304.470963,448.32111,1350868.846,440.17019,706311.2231,303.775951,1.010582,1.013629,0.839946,3.382644,28.139425,95,3.376046,303.775951,455.148281,1426232.159,451.808169,757247.1893,306.723978,TRUE,Success,0.975878,0.983149,1.013629
9.25,0.861196,5273754.144,,,Success,0.912409,0.973251,0.836085,3.00904,1.01325,2.882412,2.844719,298,429.193108,1225088.853,418.755775,613735.3344,303.881325,0.96274,0.98382,0.839531,3.086144,2.882412,8.719601,3.025106,303.881325,440.699206,1278239.931,429.846493,661514.265,304.45298,1.009875,1,0.83992,3.228115,8.719601,27.963151,3.20693,304.45298,448.266591,1343261.645,440.12345,706107.6329,303.747409,1.011438,1.015574,0.839925,3.403937,27.963151,94.999999,3.397328,303.747409,456.020785,1427163.715,452.65883,760990.423,306.724453,TRUE,Success,0.973251,0.98382,1.015574
9.2,0.861234,5245755.832,,,Success,0.907477,0.970598,0.835719,2.984759,1.01325,2.859604,2.82221,298,428.134851,1208563.842,417.803071,609646.0679,303.822733,0.96508,0.984516,0.839599,3.091904,2.859604,8.666228,3.030569,303.822733,440.865462,1273436.371,430.014213,662239.423,304.435191,1.010573,1,0.839908,3.227493,8.666228,27.78634,3.206279,304.435191,448.211453,1335650.71,440.07611,705901.4354,303.718798,1.012324,1.017555,0.8399,3.425566,27.78634,95,3.418946,303.718798,456.903821,1428104.908,453.519494,764780.6441,306.724471,TRUE,Success,0.970598,0.984516,1.017555
9.15,0.86127,5217832.883,,,Success,0.902545,0.967927,0.835334,2.960432,1.01325,2.83674,2.799645,298,427.069753,1192084.428,416.843686,605530.3746,303.763952,0.967477,0.985232,0.839662,3.097856,2.83674,8.612954,3.036215,303.763952,441.040368,1268692.474,430.189939,662999.2846,304.417588,1.011268,1,0.839896,3.226869,8.612954,27.609905,3.205625,304.417588,448.156629,1328044.951,440.029101,705696.6899,303.690193,1.013209,1.01956,0.839871,3.447426,27.609905,95,3.440794,303.690193,457.792903,1429011.029,454.385846,768598.9669,306.723949,TRUE,Success,0.967927,0.985232,1.01956
9.1,0.861303,5189985.295,,,Success,0.897613,0.965258,0.834927,2.936261,1.01325,2.814025,2.777226,298,426.00746,1175740.915,415.886471,601426.2066,303.705346,0.969864,0.985934,0.83972,3.103658,2.814025,8.559455,3.041713,303.705346,441.209168,1263866.602,430.360134,663735.3152,304.39965,1.011998,1,0.839882,3.226209,8.559455,27.432497,3.204935,304.39965,448.099956,1320428.964,439.980315,705484.2113,303.661468,1.014141,1.021608,0.839837,3.46969,27.432497,95,3.463046,303.661468,458.695102,1429948.814,455.26466,772475.385,306.722967,TRUE,Success,0.965258,0.985934,1.021608
