Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage4
11,0.857976,6304839.604,,,Success,1.085027,1.0359,0.837954,3.588186,1.01325,3.400273,3.355808,298,453.662147,1731211.804,440.433937,707460.1944,305.490828,0.973082,1,0.839357,3.255349,3.400273,10.857044,3.192992,305.490828,450.677136,1614173.187,438.445036,698801.6419,305.634974,0.966374,1,0.838983,3.259133,10.857044,35.173937,3.239734,305.634974,451.658776,1622511.118,443.213327,719582.6826,304.836363,0.957927,0.949156,0.839278,2.706791,35.173937,94.999999,2.700863,304.836363,425.253916,1336943.495,422.618048,630336.6997,306.360587,TRUE,Success,1.0359,0.949156
10.95,0.858099,6274220.408,,,Success,1.080095,1.033958,0.838177,3.568726,1.01325,3.382691,3.338456,298,452.83931,1714139.985,439.706085,704289.9997,305.439611,0.973612,1,0.839383,3.255034,3.382691,10.79961,3.19261,305.439611,450.583123,1606351.103,438.374017,698492.7103,305.608273,0.967055,1,0.839025,3.258766,10.79961,34.983601,3.239339,305.608273,451.59277,1614686.83,443.154802,719327.1442,304.807146,0.958715,0.950565,0.839323,2.721496,34.983601,94.999999,2.715558,304.807146,425.953856,1339042.49,423.30422,633290.1407,306.374515,TRUE,Success,1.033958,0.950565
10.9,0.858221,6243673.849,,,Success,1.075163,1.032009,0.838389,3.549275,1.01325,3.365108,3.321103,298,452.016211,1697150.615,438.977683,701119.1894,305.388398,0.974148,1,0.839408,3.254714,3.365108,10.742165,3.19222,305.388398,450.488892,1598531.037,438.302821,698183.0244,305.581539,0.967744,1,0.839067,3.25839,10.742165,34.793178,3.238935,305.581539,451.526409,1606863.248,443.095948,719070.1792,304.777899,0.959514,0.951988,0.839367,2.736368,34.793178,94.999999,2.73042,304.777899,426.659196,1341128.949,423.995615,636267.3319,306.388254,TRUE,Success,1.032009,0.951988
10.85,0.858341,6213199.596,,,Success,1.070231,1.030055,0.838589,3.529827,1.01325,3.347519,3.303744,298,451.192598,1680240.912,438.248501,697946.7561,305.337181,0.974693,1,0.839434,3.254386,3.347519,10.684685,3.191822,305.337181,450.394367,1590712.267,438.231377,697872.2758,305.554766,0.968445,1,0.839108,3.258004,10.684685,34.602576,3.238521,305.554766,451.459607,1599039.488,443.036676,718811.406,304.748614,0.960328,0.953426,0.83941,2.751418,34.602576,94.999999,2.74546,304.748614,427.370366,1343206.928,424.692649,639270.1004,306.401808,TRUE,Success,1.030055,0.953426
10.8,0.858459,6182797.709,,,Success,1.065299,1.028094,0.838777,3.510385,1.01325,3.329926,3.286381,298,450.36856,1663411.942,437.518624,694773.0541,305.285965,0.975245,1,0.839459,3.254051,3.329926,10.627179,3.191416,305.285965,450.299578,1582895.114,438.159713,697560.5882,305.527957,0.969156,1,0.839149,3.257608,10.627179,34.411833,3.238097,305.527957,451.392391,1591215.915,442.977017,718550.9525,304.719295,0.961155,0.95488,0.839451,2.766646,34.411833,94.999999,2.760678,304.719295,428.087298,1345274.739,425.395252,642298.1938,306.415168,TRUE,Success,1.028094,0.95488
10.75,0.858576,6152468.126,,,Success,1.060367,1.026126,0.838952,3.49095,1.01325,3.312329,3.269015,298,449.544079,1646663.532,436.788036,691597.9973,305.234752,0.975805,1,0.839484,3.253708,3.312329,10.569648,3.191002,305.234752,450.204522,1575079.56,438.087825,697247.9457,305.501112,0.969877,1,0.83919,3.257202,10.569648,34.220948,3.237662,305.501112,451.324753,1583392.49,442.916961,718288.7815,304.68994,0.961995,0.956349,0.839491,2.782056,34.220948,94.999998,2.776077,304.68994,428.810085,1347332.544,426.103512,645352.0401,306.428326,TRUE,Success,1.026126,0.956349
10.7,0.85869,6122210.689,,,Success,1.055435,1.024153,0.839115,3.471516,1.01325,3.294725,3.251641,298,448.719016,1629994.23,436.056612,688421.0364,305.183536,0.976374,1,0.839508,3.253358,3.294725,10.51208,3.190579,305.183536,450.109156,1567265.243,438.015677,696934.1845,305.474228,0.97061,1,0.83923,3.256786,10.51208,34.029872,3.237216,305.474228,451.256644,1575568.756,442.856461,718024.6805,304.660546,0.962851,0.957835,0.839529,2.797654,34.029872,94.999998,2.791665,304.660546,429.538998,1349382.461,426.817689,648432.8014,306.441284,TRUE,Success,1.024153,0.957835
10.65,0.858803,6092025.444,,,Success,1.050503,1.022172,0.839265,3.452089,1.01325,3.277118,3.234264,298,447.893458,1613405.03,435.324432,685242.4997,305.132325,0.976951,1,0.839532,3.253,3.277118,10.454485,3.190146,305.132325,450.01351,1559452.462,437.943294,696619.4204,305.447306,0.971354,1,0.839269,3.256358,10.454485,33.838643,3.236759,305.447306,451.18809,1567745.052,442.795542,717758.7674,304.631117,0.963721,0.959337,0.839566,2.813441,33.838643,94.999998,2.807441,304.631117,430.27398,1351422.9,427.537724,651540.2795,306.454029,TRUE,Success,1.022172,0.959337
10.6,0.858914,6061912.352,,,Success,1.045571,1.020185,0.839402,3.432667,1.01325,3.259506,3.216882,298,447.067401,1596895.965,434.591495,682062.372,305.081118,0.977536,1,0.839556,3.252634,3.259506,10.396864,3.189705,305.081118,449.917585,1551641.259,437.870678,696303.66,305.420347,0.972109,1,0.839309,3.25592,10.396864,33.647265,3.23629,305.420347,451.119088,1559921.407,442.734202,717491.0306,304.601651,0.964605,0.960856,0.839601,2.82942,33.647265,94.999998,2.823409,304.601651,431.015103,1353453.722,428.263685,654674.8152,306.466554,TRUE,Success,1.020185,0.960856
10.55,0.859023,6031871.323,,,Success,1.040639,1.018192,0.839526,3.413249,1.01325,3.241889,3.199496,298,446.240767,1580466.235,433.857729,678880.3321,305.029916,0.97813,1,0.83958,3.25226,3.241889,10.33921,3.189255,305.029916,449.821359,1543831.445,437.797807,695986.812,305.39335,0.972876,1,0.839347,3.25547,10.33921,33.455714,3.235809,305.39335,451.049608,1552097.572,442.672413,717221.342,304.572148,0.965505,0.962393,0.839635,2.845597,33.455714,94.999998,2.839575,304.572148,431.762558,1355476.071,428.995752,657837.2416,306.478856,TRUE,Success,1.018192,0.962393
10.5,0.85913,6001902.328,,,Success,1.035707,1.016191,0.839636,3.393837,1.01325,3.224267,3.182104,298,445.41355,1564115.849,433.12313,675696.3503,304.978718,0.978733,1,0.839603,3.251878,3.224267,10.281527,3.188795,304.978718,449.724831,1536023.054,437.724683,695668.8782,305.366313,0.973654,1,0.839385,3.255009,10.281527,33.263991,3.235316,305.366313,450.979646,1544273.565,442.610168,716949.6835,304.542607,0.966421,0.963946,0.839667,2.861974,33.263991,94.999998,2.855941,304.542607,432.516426,1357489.861,429.734002,661027.9414,306.490926,TRUE,Success,1.016191,0.963946
10.45,0.859235,5972005.325,,,Success,1.030775,1.014184,0.839732,3.374429,1.01325,3.20664,3.164708,298,444.585718,1547844.541,432.387671,672510.2958,304.927527,0.979345,1,0.839626,3.251487,3.20664,10.223811,3.188325,304.927527,449.627994,1528216.041,437.651298,695349.828,305.339238,0.974445,1,0.839422,3.254535,10.223811,33.072092,3.234811,305.339238,450.909187,1536449.311,442.547457,716675.9978,304.513027,0.967353,0.965518,0.839697,2.878558,33.072092,94.999998,2.872513,304.513027,433.27683,1359495.432,430.478549,664247.4675,306.502759,TRUE,Success,1.014184,0.965518
10.4,0.859338,5942180.287,,,Success,1.025843,1.012169,0.839813,3.355025,1.01325,3.189009,3.147307,298,443.757259,1531652.265,431.651342,669322.1159,304.876342,0.979965,1,0.839649,3.251087,3.189009,10.166064,3.187845,304.876342,449.530845,1520410.426,437.577651,695029.6558,305.312123,0.975248,1,0.839459,3.254049,10.166064,32.880017,3.234292,305.312123,450.838225,1528624.807,442.484271,716400.2572,304.48341,0.968301,0.967108,0.839726,2.89535,32.880017,94.999998,2.889293,304.48341,434.043863,1361492.789,431.22948,667496.256,306.514345,TRUE,Success,1.012169,0.967108
10.35,0.859439,5912427.194,,,Success,1.020911,1.010148,0.839881,3.335628,1.01325,3.171373,3.129902,298,442.928184,1515539.199,430.914154,666131.8422,304.825168,0.980595,1,0.839671,3.250678,3.171373,10.108288,3.187354,304.825168,449.433391,1512606.287,437.503747,694708.3831,305.284968,0.976063,1,0.839495,3.25355,10.108288,32.687776,3.23376,305.284968,450.76676,1520800.125,442.420612,716122.4657,304.453754,0.969266,0.968717,0.839753,2.912354,32.687776,94.999998,2.906285,304.453754,434.817589,1363481.584,431.986852,670774.6153,306.525676,TRUE,Success,1.010148,0.968717
10.3,0.859538,5882745.916,,,Success,1.015979,1.008119,0.839933,3.316228,1.01325,3.153725,3.112485,298,442.098151,1499501.838,430.175795,662938.1226,304.773991,0.981236,1,0.839693,3.250258,3.153725,10.050454,3.186852,304.773991,449.335526,1504802.687,437.429488,694385.5861,305.257769,0.976894,1,0.83953,3.253036,10.050454,32.495249,3.233212,305.257769,450.69467,1512974.107,442.356358,715842.0946,304.424051,0.970251,0.970347,0.839778,2.929586,32.495249,94.999998,2.923504,304.424051,435.59861,1365467.285,432.751245,674085.1134,306.536757,TRUE,Success,1.008119,0.970347
10.25,0.859635,5853136.667,,,Success,1.011048,1.006083,0.83997,3.296844,1.01325,3.136083,3.095074,298,441.267866,1483547.672,429.436911,659743.7293,304.72284,0.981884,1,0.839714,3.249831,3.136083,9.99263,3.186341,304.72284,449.237473,1497001.722,437.355082,694062.1687,305.230537,0.977734,1,0.839564,3.252511,9.99263,32.302701,3.232653,305.230537,450.622197,1505149.262,442.291752,715560.2018,304.394322,0.971249,0.971994,0.839802,2.947024,32.302701,94.999997,2.940931,304.394322,436.385926,1367438.011,433.521687,677423.6167,306.54755,TRUE,Success,1.006083,0.971994
10.2,0.85973,5823599.216,,,Success,1.006116,1.00404,0.839992,3.277458,1.01325,3.118431,3.077652,298,440.436619,1467669.355,428.696855,656545.8612,304.671691,0.982542,1,0.839735,3.249392,3.118431,9.93475,3.185817,304.671691,449.139012,1489201.394,437.280325,693737.2401,305.20326,0.978589,1,0.839598,3.25197,9.93475,32.109877,3.232077,305.20326,450.549092,1497323.147,442.226545,715275.6987,304.364546,0.972268,0.973662,0.839823,2.964698,32.109877,94.999997,2.958591,304.364546,437.180711,1369405.32,434.299308,680795.0786,306.558075,TRUE,Success,1.00404,0.973662
10.15,0.859822,5794133.625,,,Success,1.001184,1.001989,0.839998,3.258077,1.01325,3.100773,3.060225,298,439.604612,1451869.105,427.955812,653345.3081,304.620553,0.983211,1,0.839755,3.248944,3.100773,9.876837,3.185282,304.620553,449.040208,1481402.345,437.205276,693411.0658,305.175942,0.979458,1,0.839631,3.251414,9.876837,31.91686,3.231486,305.175942,450.475419,1489496.509,442.160804,714988.8788,304.334729,0.973305,0.975351,0.839843,2.982603,31.91686,94.999997,2.976483,304.334729,437.98274,1371365.666,435.083887,684198.6142,306.568312,TRUE,Success,1.001989,0.975351
10.1,0.859913,5764739.888,,,Success,0.996252,0.999931,0.839989,3.238701,1.01325,3.08311,3.042793,298,438.771819,1436146.737,427.213759,650141.9549,304.569426,0.98389,1,0.839775,3.248485,3.08311,9.81889,3.184735,304.569426,448.941054,1473604.551,437.129931,693083.6199,305.148582,0.980341,1,0.839662,3.250843,9.81889,31.723645,3.230879,305.148582,450.401167,1481669.292,442.094515,714699.6865,304.304872,0.974361,0.977061,0.839861,3.000745,31.723645,94.999997,2.994612,304.304872,438.792144,1373319.308,435.875544,687634.8245,306.578253,TRUE,Success,0.999931,0.977061
10.05,0.860001,5735418.006,,,Success,0.99132,0.997865,0.839962,3.219329,1.01325,3.065442,3.025356,298,437.938185,1420501.808,426.470648,646935.5854,304.518311,0.98458,1,0.839794,3.248015,3.065442,9.760905,3.184176,304.518311,448.841536,1465807.919,437.054275,692754.8437,305.12118,0.981239,1,0.839693,3.250256,9.760905,31.530219,3.230256,305.12118,450.326312,1473841.353,442.027656,714408.0255,304.274973,0.975438,0.978793,0.839877,3.019129,31.530219,94.999997,3.012983,304.274973,439.609097,1375266.926,436.674443,691104.4913,306.587889,TRUE,Success,0.997865,0.978793
10,0.860087,5706167.99,,,Success,0.986388,0.995792,0.839919,3.19996,1.01325,3.047767,3.007913,298,437.103694,1404934.25,425.726463,643726.1235,304.467208,0.98528,1,0.839813,3.247534,3.047767,9.702884,3.183604,304.467208,448.74165,1458012.458,436.978306,692424.7236,305.093735,0.982151,1,0.839723,3.249653,9.702884,31.336583,3.229615,305.093735,450.250843,1466012.67,441.960219,714113.8536,304.245032,0.976534,0.980547,0.83989,3.037761,31.336583,94.999997,3.0316,304.245032,440.43372,1377208.612,437.480695,694608.1772,306.597211,TRUE,Success,0.995792,0.980547
9.95,0.860171,5676989.858,,,Success,0.981456,0.99371,0.839859,3.180596,1.01325,3.030087,2.990464,298,436.268307,1389443.792,424.98117,640513.4133,304.416117,0.985991,1,0.83983,3.247041,3.030087,9.644825,3.183019,304.416117,448.641386,1450218.12,436.902014,692093.2202,305.066246,0.983079,1,0.839751,3.249033,9.644825,31.14273,3.228957,305.066246,450.174743,1458183.155,441.892185,713817.096,304.215048,0.977652,0.982324,0.839902,3.056645,31.14273,94.999997,3.050471,304.215048,441.266167,1379144.791,438.294445,698146.5913,306.606207,TRUE,Success,0.99371,0.982324
9.9,0.860253,5647883.634,,,Success,0.976524,0.991621,0.839782,3.161235,1.01325,3.012402,2.973009,298,435.431992,1374030.216,424.23474,637297.3168,304.36504,0.986713,1,0.839848,3.246537,3.012402,9.586729,3.18242,304.36504,448.540735,1442424.871,436.825392,691760.2996,305.038714,0.984022,1,0.839779,3.248395,9.586729,30.948656,3.228281,305.038714,450.097995,1450352.732,441.823539,713517.684,304.185021,0.97879,0.984124,0.839912,3.075789,30.948656,94.999997,3.0696,304.185021,442.10659,1381075.815,439.115831,701720.4274,306.614867,TRUE,Success,0.991621,0.984124
9.85,0.860332,5618849.354,,,Success,0.971592,0.989524,0.839686,3.141878,1.01325,2.99471,2.955549,298,434.594706,1358693.232,423.487136,634077.6642,304.313976,0.987447,1,0.839864,3.24602,2.99471,9.528592,3.181808,304.313976,448.439687,1434632.658,436.748429,691425.9176,305.011138,0.984981,1,0.839805,3.24774,9.528592,30.754354,3.227586,305.011138,450.02058,1442521.3,441.754261,713215.5355,304.154949,0.979951,0.985948,0.839919,3.095197,30.754354,94.999996,3.088993,304.154949,442.955156,1383002.164,439.94501,705330.448,306.623181,TRUE,Success,0.989524,0.985948
9.8,0.860409,5589887.059,,,Success,0.96666,0.987418,0.839573,3.122525,1.01325,2.977012,2.938082,298,433.756425,1343432.71,422.738334,630854.3465,304.262926,0.988192,1,0.83988,3.24549,2.977012,9.470417,3.181182,304.262926,448.338233,1426841.47,436.671119,691090.0495,304.983516,0.985956,1,0.83983,3.247065,9.470417,30.559821,3.226872,304.983516,449.942482,1434688.813,441.684339,712910.5906,304.124834,0.981135,0.987797,0.839924,3.114875,30.559821,94.999996,3.108657,304.124834,443.81201,1384924.066,440.782114,708977.328,306.631136,TRUE,Success,0.987418,0.987797
9.75,0.860484,5560996.805,,,Success,0.961728,0.985305,0.839441,3.103175,1.01325,2.959308,2.92061,298,432.917099,1328248.316,421.988292,627627.171,304.211891,0.988949,1,0.839895,3.244948,2.959308,9.4122,3.180541,304.211891,448.236363,1419051.241,436.593451,690752.6434,304.95585,0.986948,1,0.839853,3.246371,9.4122,30.365049,3.226137,304.95585,449.863679,1426855.147,441.61375,712602.7555,304.094674,0.982341,0.989672,0.839926,3.134831,30.365049,94.999996,3.128597,304.094674,444.677335,1386842.1,441.627313,712661.9017,306.638722,TRUE,Success,0.985305,0.989672
9.7,0.860556,5532178.659,,,Success,0.956796,0.983183,0.83929,3.083829,1.01325,2.941598,2.903131,298,432.076689,1313139.775,421.236971,624395.9647,304.16087,0.989718,1,0.839909,3.244392,2.941598,9.353941,3.179885,304.16087,448.134063,1411261.919,436.515414,690413.6534,304.928137,0.987958,1,0.839875,3.245657,9.353941,30.170031,3.225382,304.928137,449.784151,1419020.202,441.542474,712291.9424,304.064468,0.983572,0.991573,0.839927,3.155069,30.170031,94.999996,3.14882,304.064468,445.551309,1388756.763,442.480772,716384.9877,306.645925,TRUE,Success,0.983183,0.991573
9.65,0.860626,5503432.694,,,Success,0.951864,0.981052,0.83912,3.064485,1.01325,2.923881,2.885646,298,431.235156,1298106.878,420.484339,621160.5778,304.109864,0.990499,1,0.839923,3.243822,2.923881,9.29564,3.179213,304.109864,448.031324,1403473.47,436.436998,690073.0409,304.900378,0.988984,1,0.839896,3.244922,9.29564,29.974762,3.224604,304.900378,449.703877,1411183.892,441.470492,711978.0713,304.034215,0.984827,0.9935,0.839924,3.175598,29.974762,94.999996,3.169333,304.034215,446.434105,1390668.455,443.342649,720147.3826,306.652733,TRUE,Success,0.981052,0.9935
9.6,0.860693,5474758.998,,,Success,0.946932,0.978913,0.83893,3.045145,1.01325,2.906157,2.868154,298,430.392462,1283149.399,419.73036,617920.8511,304.058873,0.991293,1,0.839935,3.243238,2.906157,9.237296,3.178526,304.058873,447.928135,1395685.854,436.358196,689730.7645,304.872572,0.990029,1,0.839915,3.244165,9.237296,29.779238,3.223805,304.872572,449.622837,1403346.128,441.397786,711661.0568,304.003916,0.986108,0.995455,0.839919,3.196424,29.779238,94.999996,3.190142,304.003916,447.325902,1392577.618,444.21311,723949.9181,306.659133,TRUE,Success,0.978913,0.995455
9.55,0.860758,5446157.705,,,Success,0.942,0.976766,0.83872,3.025807,1.01325,2.888426,2.850655,298,429.548516,1268266.603,418.974951,614676.4151,304.007895,0.992101,1,0.839947,3.242639,2.888426,9.178903,3.177821,304.007895,447.824469,1387898.889,436.278979,689386.7129,304.844717,0.991093,1,0.839932,3.243386,9.178903,29.583434,3.222982,304.844717,449.54099,1395506.636,441.324315,711340.7273,303.973568,0.987416,0.997439,0.839912,3.217555,29.583434,94.999996,3.211257,303.973568,448.226974,1394485.577,445.092409,727793.8166,306.665112,TRUE,Success,0.976766,0.997439
9.5,0.860821,5417628.868,,,Success,0.937068,0.974609,0.83849,3.006474,1.01325,2.87069,2.833151,298,428.703367,1253459.155,418.218159,611427.4631,303.956935,0.992921,1,0.839957,3.242025,2.87069,9.120469,3.1771,303.956935,447.720343,1380112.785,436.199367,689040.9599,304.816816,0.992175,1,0.839948,3.242583,9.120469,29.387377,3.222135,304.816816,449.458349,1387665.629,441.250092,711017.1356,303.943173,0.98875,0.999452,0.839902,3.238996,29.387377,94.999995,3.23268,303.943173,449.137361,1396391.299,445.980576,731679.3297,306.670652,TRUE,Success,0.974609,0.999452
9.45,0.86088,5389172.712,,,Success,0.932137,0.972444,0.838238,2.987141,1.01325,2.852945,2.815637,298,427.856842,1238725.554,417.459824,608173.3064,303.905987,0.993755,1,0.839967,3.241395,2.852945,9.061981,3.176361,303.905987,447.615704,1372327.141,436.119308,688693.2888,304.788864,0.993278,1,0.839962,3.241756,9.061981,29.191016,3.221262,304.788864,449.37484,1379822.558,441.175046,710689.9767,303.912726,0.990112,1.001496,0.839888,3.260759,29.191016,94.999995,3.254426,303.912726,450.057478,1398297.459,446.878002,735608.2921,306.675742,TRUE,Success,0.972444,1.001496
9.4,0.860938,5360789.308,,,Success,0.927205,0.97027,0.837966,2.967811,1.01325,2.835193,2.798118,298,427.008999,1224066.543,416.7,604914.1644,303.855056,0.994603,1,0.839975,3.240749,2.835193,9.003449,3.175604,303.855056,447.510571,1364542.188,436.038821,688343.7814,304.760863,0.9944,1,0.839973,3.240904,9.003449,28.994381,3.220364,304.760863,449.290477,1371977.66,441.099191,710359.3108,303.882231,0.991503,1.00357,0.839872,3.282847,28.994381,94.999995,3.276497,303.882231,450.987364,1400202.917,447.784714,739580.9496,306.680363,TRUE,Success,0.97027,1.00357
9.35,0.860992,5332478.908,,,Success,0.922273,0.968087,0.837671,2.948483,1.01325,2.817433,2.78059,298,426.15969,1209480.891,415.93855,601649.4449,303.804138,0.995465,1,0.839983,3.240086,2.817433,8.944863,3.174827,303.804138,447.404898,1356757.597,435.957864,687992.2517,304.732811,0.995543,1,0.839983,3.240026,8.944863,28.797429,3.219438,304.732811,449.205195,1364130.466,441.022464,710024.8656,303.851683,0.992924,1.005677,0.839853,3.305274,28.797429,94.999995,3.298905,303.851683,451.927407,1402109.954,448.701073,743599.0242,306.684502,TRUE,Success,0.968087,1.005677
9.3,0.861044,5304241.599,,,Success,0.917341,0.965894,0.837354,2.929157,1.01325,2.799666,2.763055,298,425.308973,1194969.373,415.175531,598379.3778,303.753238,0.996342,1,0.839989,3.239406,2.799666,8.88623,3.174032,303.753238,447.298705,1348973.608,435.876456,687638.785,304.704708,0.996707,1,0.839991,3.239121,8.88623,28.600193,3.218484,304.704708,449.119008,1356281.22,440.94488,709686.7025,303.821084,0.994375,1.007817,0.839831,3.328043,28.600193,94.999995,3.321656,303.821084,452.877646,1404017.398,449.627109,747662.7838,306.688139,TRUE,Success,0.965894,1.007817
9.25,0.861093,5276077.706,,,Success,0.912409,0.963692,0.837015,2.909833,1.01325,2.78189,2.745512,298,424.456679,1180530.588,414.410785,595103.2881,303.702349,0.997234,1,0.839994,3.238707,2.78189,8.82754,3.173217,303.702349,447.19194,1341189.843,435.794548,687283.1666,304.676553,0.997893,1,0.839996,3.238187,8.82754,28.402622,3.217501,304.676553,449.031843,1348429.384,440.866366,709344.5088,303.790432,0.995859,1.009992,0.839806,3.351168,28.402622,94.999995,3.344761,303.790432,453.838519,1405927.892,450.563229,751774.1633,306.691257,TRUE,Success,0.963692,1.009992
9.2,0.86114,5247987.4,,,Success,0.907477,0.961481,0.836653,2.89051,1.01325,2.764107,2.727961,298,423.602815,1166164.823,413.644319,591821.1958,303.651476,0.998141,1,0.839997,3.23799,2.764107,8.768797,3.17238,303.651476,447.084605,1333406.4,435.712142,686925.4115,304.648346,0.999102,1,0.839999,3.237224,8.768797,28.204731,3.216488,304.648346,448.94369,1340575.016,440.786915,708998.2544,303.759725,0.997375,1.012202,0.839777,3.374655,28.204731,94.999994,3.368229,303.759725,454.810168,1407841.161,451.509557,755933.865,306.693838,TRUE,Success,0.961481,1.012202
9.15,0.861183,5219971.001,,,Success,0.902545,0.95926,0.836266,2.871188,1.01325,2.746314,2.710401,298,422.747272,1151871.286,412.876032,588532.6644,303.600615,0.999064,1,0.839999,3.237254,2.746314,8.709995,3.171522,303.600615,446.976666,1325623.068,435.629208,686565.383,304.620084,1.000334,1,0.84,3.23623,8.709995,28.006493,3.215443,304.620084,448.854497,1332717.783,440.706477,708647.7174,303.728963,0.998925,1.014449,0.839745,3.398516,28.006493,94.999994,3.39207,303.728963,455.792939,1409758.864,452.466413,760143.4599,306.695862,TRUE,Success,0.95926,1.014449
9.1,0.861224,5192028.792,,,Success,0.897613,0.95703,0.835856,2.851867,1.01325,2.728512,2.692832,298,421.889996,1137649.731,412.105877,585237.4821,303.549767,1.000004,1,0.84,3.236497,2.728512,8.651135,3.170642,303.549767,446.868108,1317839.795,435.54573,686203.018,304.591768,1.00159,1,0.839998,3.235203,8.651135,27.807901,3.214365,304.591768,448.764232,1324857.54,440.625021,708292.7652,303.698144,1.00051,1.016734,0.839709,3.422762,27.807901,94.999994,3.416295,303.698144,456.787091,1411681.726,453.434031,764404.1422,306.697309,TRUE,Success,0.95703,1.016734
9.05,0.861262,5164161.103,,,Success,0.892681,0.954789,0.835421,2.832545,1.01325,2.710701,2.675254,298,421.030921,1123499.783,411.333792,581935.3751,303.498931,1.00096,1,0.839999,3.235719,2.710701,8.592213,3.169738,303.498931,446.758909,1310056.484,435.46169,685838.2324,304.563397,1.002871,1,0.839993,3.234144,8.592213,27.608943,3.213252,304.563397,448.672855,1316994.092,440.542509,707933.2356,303.667267,1.002132,1.019059,0.839669,3.447401,27.608943,94.999994,3.440914,303.667267,457.792912,1413610.745,454.412674,768717.2564,306.698158,TRUE,Success,0.954789,1.019059
9,0.861298,5136368.276,,,Success,0.887749,0.952539,0.834961,2.813225,1.01325,2.69288,2.657666,298,420.169989,1109421.189,410.559723,578626.1177,303.448107,1.001933,1,0.839997,3.234921,2.69288,8.533229,3.168811,303.448107,446.649051,1302273.076,435.377071,685470.9576,304.534969,1.004177,1,0.839985,3.23305,8.533229,27.409614,3.212103,304.534969,448.580332,1309127.278,440.458907,707568.9825,303.636332,1.003792,1.021425,0.839625,3.472446,27.409614,94.999994,3.465937,303.636332,458.810683,1415546.733,455.402593,773084.0959,306.698385,TRUE,Success,0.952539,1.021425
8.95,0.86133,5108650.814,,,Success,0.882817,0.950278,0.834476,2.793903,1.01325,2.675049,2.640068,298,419.307058,1095412.908,409.78354,575309.1383,303.397292,1.002925,1,0.839993,3.234099,2.675049,8.474176,3.167859,303.397292,446.538488,1294489.282,435.29183,685101.0082,304.506483,1.00551,1,0.839975,3.231919,8.474176,27.209876,3.210917,304.506483,448.486592,1301256.641,440.374147,707199.7087,303.605334,1.005492,1.023834,0.839577,3.49791,27.209876,94.999994,3.491379,303.605334,459.840842,1417491.982,456.404195,777506.6527,306.697968,TRUE,Success,0.950278,1.023834
8.9,0.861359,5081007.877,,,Success,0.877885,0.948009,0.833964,2.774595,1.01325,2.657222,2.622475,298,418.442872,1081481.96,409.005926,571987.3537,303.346516,1.003929,1,0.839987,3.233259,2.657222,8.41512,3.166886,303.346516,446.427465,1286707.146,435.206196,684729.372,304.477951,1.006862,1,0.839961,3.230757,8.41512,27.009997,3.209698,304.477951,448.391908,1293384.735,440.288503,706826.6039,303.574297,1.007222,1.026283,0.839525,3.52377,27.009997,94.999993,3.517216,303.574297,460.882264,1419434.036,457.416381,781980.2739,306.696866,TRUE,Success,0.948009,1.026283
8.85,0.861385,5053443.464,,,Success,0.872953,0.945726,0.833425,2.755258,1.01325,2.639356,2.604842,298,417.575117,1067607.726,408.224754,568651.6735,303.295693,1.004962,1,0.83998,3.232386,2.639356,8.355873,3.165876,303.295693,446.315224,1278920.697,435.119463,684352.9925,304.449337,1.008257,1,0.839944,3.229543,8.355873,26.809199,3.208426,304.449337,448.295363,1285503.729,440.201065,706445.7103,303.543155,1.009014,1.028786,0.839469,3.550136,26.809199,94.999993,3.54356,303.543155,461.939271,1421411.312,458.443277,786523.4241,306.695099,TRUE,Success,0.945726,1.028786
8.8,0.861409,5025954.958,,,Success,0.868021,0.943434,0.83286,2.735931,1.01325,2.62149,2.587209,298,416.705728,1053808.017,407.441801,565309.6836,303.244899,1.00601,1,0.83997,3.231491,2.62149,8.296601,3.164842,303.244899,446.202399,1271135.103,435.032221,683974.4276,304.420671,1.009676,1,0.839923,3.228292,8.296601,26.608158,3.207116,304.420671,448.197688,1277620.206,440.112561,706060.2049,303.511964,1.010842,1.031334,0.839407,3.576934,26.608158,94.999993,3.570333,303.511964,463.008641,1423391.632,459.481772,791122.5864,306.692597,TRUE,Success,0.943434,1.031334
