Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage2,opt_n_stage4
13.2,0.85053,7876919.089,,,Success,1.302032,1.093107,0.816244,4.087515,1.01325,3.802617,3.752891,298,477.313392,2397084.69,460.906199,797438.713,307.281788,1.047203,1.028123,0.839522,3.524314,3.802617,13.126999,3.452096,307.281788,464.861242,2104736.279,450.64675,752141.149,307.176616,0.961535,1,0.838656,3.261637,13.126999,42.563399,3.242432,307.176616,454.210668,1961360.582,445.405531,729163.3188,306.034006,0.951809,0.922953,0.837733,2.425772,42.563399,103,2.41992,306.034006,412.208554,1413737.539,409.836294,575534.5367,306.709104,TRUE,Success,1.093107,1.028123,0.922953
13.15,0.850847,7840917.613,,,Success,1.2971,1.092751,0.817037,4.091531,1.01325,3.80925,3.759437,298,477.291479,2387705.458,460.906396,797439.5871,307.2603,1.041384,1.025702,0.839643,3.500145,3.80925,13.060876,3.428727,307.2603,463.794408,2082672.656,449.697997,747973.9992,307.111423,0.96264,1,0.838735,3.261082,13.060876,42.341174,3.241833,307.111423,454.073707,1952927.63,445.278995,728609.8448,306.001334,0.953129,0.924293,0.837788,2.438489,42.341174,103,2.43262,306.001334,412.863295,1417611.869,410.477996,578276.7989,306.730939,TRUE,Success,1.092751,1.025702,0.924293
13.1,0.85116,7805193.555,,,Success,1.292168,1.092406,0.817824,4.095496,1.01325,3.815822,3.765924,298,477.26911,2378322.395,460.906217,797438.7937,307.238751,1.035601,1.023388,0.839745,3.477301,3.815822,12.999264,3.406675,307.238751,462.78216,2061452.544,448.798315,744025.6008,307.048571,0.963426,1,0.838789,3.260681,12.999264,42.135816,3.2414,307.048571,453.951431,1944671.078,445.167103,728120.4739,305.970175,0.954084,0.925503,0.837849,2.450357,42.135816,102.999998,2.444476,305.970175,413.46958,1420747.538,411.072782,580819.3743,306.750361,TRUE,Success,1.092406,1.023388,0.925503
13.05,0.851468,7769630.926,,,Success,1.287236,1.092075,0.818604,4.099432,1.01325,3.822354,3.77237,298,477.247056,2368945.913,460.906355,797439.4035,307.217171,1.029849,1.021072,0.839827,3.454536,3.822354,12.937491,3.384692,307.217171,461.772526,2040372.276,447.900514,740088.536,306.985748,0.964233,1,0.838844,3.260264,12.937491,41.929775,3.240951,306.985748,453.828487,1936411.841,445.054543,727628.2249,305.938951,0.955065,0.926729,0.837909,2.462381,41.929775,102.999993,2.456488,305.938951,414.0819,1423900.897,411.67343,583387.7994,306.76977,TRUE,Success,1.092075,1.021072,0.926729
13,0.851772,7733994.156,,,Success,1.282304,1.091755,0.819377,4.10332,1.01325,3.828828,3.778759,298,477.224762,2359568.55,460.90631,797439.2063,307.195537,1.024132,1.018509,0.839888,3.429049,3.828828,12.864777,3.359978,307.195537,460.646039,2017841.869,446.895908,735686.717,306.917569,0.965861,1,0.838951,3.259408,12.864777,41.682255,3.240029,306.917569,453.668753,1927734.759,444.905297,726975.6133,305.904001,0.957,0.928312,0.837951,2.476992,41.682255,103.000001,2.471076,305.904001,414.830175,1428848.977,412.405735,586520.2919,306.794709,TRUE,Success,1.091755,1.018509,0.928312
12.95,0.852071,7698687.294,,,Success,1.277372,1.091447,0.820141,4.107168,1.01325,3.835252,3.785099,298,477.202611,2350195.444,460.906428,797439.7282,307.173864,1.018449,1.016112,0.83993,3.405561,3.835252,12.79921,3.337254,307.173864,459.602954,1996534.053,445.966639,731618.3386,306.853054,0.966973,1,0.83902,3.25881,12.79921,41.461593,3.239387,306.853054,453.532561,1919335.545,444.779527,726425.7195,305.87146,0.958342,0.929682,0.838004,2.49016,41.461593,102.999999,2.484227,305.87146,415.498159,1432622.252,413.060297,589321.2567,306.815868,TRUE,Success,1.091447,1.016112,0.929682
12.9,0.852365,7663580.408,,,Success,1.27244,1.091151,0.820898,4.110963,1.01325,3.841613,3.791377,298,477.180256,2340821.97,460.906396,797439.5857,307.152139,1.012801,1.013753,0.839952,3.38261,3.841613,12.735173,3.315059,307.152139,458.581614,1975621.624,445.056662,727637.4944,306.789438,0.967983,1,0.839081,3.258259,12.735173,41.246615,3.238795,306.789438,453.401307,1910998.599,444.658679,725897.3984,305.839426,0.959567,0.931015,0.838058,2.503123,41.246615,102.999999,2.497175,305.839426,416.152478,1436138.215,413.701636,592066.588,306.836133,TRUE,Success,1.091151,1.013753,0.931015
12.85,0.852654,7628650.08,,,Success,1.267508,1.090868,0.821646,4.114709,1.01325,3.847914,3.797596,298,477.157858,2331450.3,460.906359,797439.4238,307.130367,1.007188,1.011411,0.839952,3.359936,3.847914,12.671686,3.293132,307.130367,457.571012,1954956.245,444.15598,723700.2676,306.726233,0.968962,1,0.839138,3.257716,12.671686,41.033621,3.238213,306.726233,453.271728,1902686.199,444.539499,725376.4165,305.807568,0.96076,0.932342,0.838113,2.5161,41.033621,102.999996,2.510137,305.807568,416.804834,1439557.336,414.341083,594804.7624,306.856005,TRUE,Success,1.090868,1.011411,0.932342
12.8,0.852938,7593813.896,,,Success,1.262576,1.090595,0.822384,4.118388,1.01325,3.854137,3.803737,298,477.134907,2322073.731,460.90586,797437.2089,307.108529,1.001613,1.008987,0.839934,3.336443,3.854137,12.604475,3.270376,307.108529,456.523219,1933908.896,443.220933,719615.8933,306.661264,0.970235,1,0.839209,3.256999,12.604475,40.806289,3.237445,306.661264,453.129167,1894232.363,444.407377,724798.9265,305.774422,0.962301,0.933802,0.83816,2.530103,40.806289,102.999997,2.524121,305.774422,417.508586,1443598.907,415.030286,597757.0622,306.877681,TRUE,Success,1.090595,1.008987,0.933802
12.75,0.853218,7559148.258,,,Success,1.257645,1.090338,0.823114,4.122044,1.01325,3.860327,3.809847,298,477.113043,2312713.794,460.906369,797439.4655,307.086684,0.996065,1.006567,0.839896,3.313104,3.860327,12.537443,3.247767,307.086684,455.480427,1913034.849,442.289958,715552.3719,306.596455,0.97151,1,0.839278,3.256268,12.537443,40.579467,3.236662,306.596455,452.986797,1885787.735,444.275453,724222.3612,305.741318,0.963847,0.935271,0.838207,2.544231,40.579467,102.999992,2.538229,305.741318,418.215828,1447611.88,415.722867,600724.9544,306.899147,TRUE,Success,1.090338,1.006567,0.935271
12.7,0.853492,7524678.223,,,Success,1.252713,1.090091,0.823833,4.125627,1.01325,3.866433,3.815873,298,477.090581,2303348.389,460.906375,797439.4934,307.064771,0.990557,1.004187,0.839837,3.290312,3.866433,12.471937,3.225696,307.064771,454.45989,1892558.125,441.378789,711578.2275,306.532591,0.972681,1,0.839337,3.255585,12.471937,40.358335,3.235932,306.532591,452.849436,1877405.412,444.148516,723667.6524,305.708724,0.965277,0.936703,0.838255,2.558156,40.358335,102.999997,2.552137,305.708724,418.909403,1451366.297,416.402221,603637.271,306.919707,TRUE,Success,1.090091,1.004187,0.936703
12.65,0.853762,7490353.377,,,Feas(LowTol),1.247781,1.089858,0.824543,4.129153,1.01325,3.872473,3.821834,298,477.06826,2293987.193,460.906542,797440.2316,307.042817,0.985083,1.001784,0.839758,3.267358,3.872473,12.405289,3.203454,307.042817,453.430313,1872070.02,440.458907,707568.9834,306.468255,0.973955,1,0.839399,3.254829,12.405289,40.132655,3.235125,306.468255,452.707752,1868980.967,444.017276,723094.1987,305.675719,0.966831,0.938187,0.838301,2.572526,40.132655,102.999966,2.566488,305.675719,419.623168,1455315.198,417.101111,606634.4894,306.940724,FALSE,Feas(LowTol),1.089858,1.001784,0.938187
12.6,0.854026,7456238.806,,,Success,1.242849,1.089636,0.825241,4.132606,1.01325,3.878429,3.827711,298,477.045521,2284622.957,460.906366,797439.4541,307.020799,0.979648,0.999448,0.839657,3.24524,3.878429,12.341311,3.182039,307.020799,452.436243,1852145.924,439.57096,703701.6505,306.405485,0.975035,1,0.839449,3.254179,12.341311,39.917109,3.23443,306.405485,452.575197,1860663.986,443.895126,722560.5176,305.643621,0.968159,0.939595,0.83835,2.586402,39.917109,102.999999,2.580347,305.643621,420.30816,1458805.94,417.772159,609513.4235,306.960246,TRUE,Success,1.089636,0.999448,0.939595
12.55,0.854284,7422248.427,,,Success,1.237917,1.089427,0.825927,4.135997,1.01325,3.884312,3.833518,298,477.022929,2275263.018,460.906356,797439.4084,306.99874,0.974247,0.997059,0.839537,3.222635,3.884312,12.274927,3.160129,306.99874,451.418437,1832020.02,438.660906,699740.7798,306.341578,0.976316,1,0.839506,3.253394,12.274927,39.692129,3.233594,306.341578,452.433818,1852255.003,443.76419,721988.5107,305.610676,0.96973,0.941098,0.838394,2.601048,39.692129,103,2.594973,305.610676,421.030025,1462710.387,418.478881,612546.5983,306.980867,TRUE,Success,1.089427,0.997059,0.941098
12.5,0.854538,7388458.594,,,Success,1.232985,1.08923,0.826602,4.139322,1.01325,3.890118,3.839248,298,477.000406,2265906.365,460.906441,797439.7873,306.976634,0.968882,0.994732,0.839395,3.200807,3.890118,12.211033,3.138988,306.976634,450.433857,1812423.613,437.780744,695912.6235,306.27915,0.977415,1,0.839551,3.252711,12.211033,39.47663,3.232866,306.27915,452.301024,1843946.727,443.641801,721453.9008,305.578578,0.971088,0.942529,0.838442,2.61523,39.47663,102.999998,2.609139,305.578578,421.724864,1466181.889,419.159453,615468.7077,307.00007,TRUE,Success,1.08923,0.994732,0.942529
12.45,0.854786,7354812.547,,,Success,1.228053,1.089046,0.827265,4.14257,1.01325,3.895836,3.844891,298,476.97767,2256549.389,460.906369,797439.468,306.954472,0.963556,0.992382,0.839234,3.178812,3.895836,12.14593,3.11767,306.954472,449.439712,1792807.234,436.891419,692047.1853,306.216241,0.978622,1,0.839599,3.251948,12.14593,39.256304,3.232054,306.216241,452.163632,1835593.36,443.514834,720899.3458,305.546047,0.972581,0.944016,0.838486,2.629893,39.256304,102.999998,2.623782,305.546047,422.441345,1469862.565,419.860957,618481.9045,307.019751,TRUE,Success,1.089046,0.992382,0.944016
12.4,0.855028,7321323.452,,,Success,1.223121,1.088875,0.827914,4.145743,1.01325,3.901469,3.850451,298,476.954968,2247195.255,460.906361,797439.4306,306.932262,0.958266,0.990027,0.839052,3.156865,3.901469,12.080481,3.096393,306.932262,448.445729,1773295.462,436.001817,688183.0983,306.153302,0.979872,1,0.839646,3.251147,12.080481,39.034476,3.231202,306.153302,452.024669,1827228.637,443.386305,720338.0252,305.513378,0.974127,0.94553,0.838529,2.644823,39.034476,103,2.638693,305.513378,423.168367,1473604.098,420.57265,621540.1324,307.03946,TRUE,Success,1.088875,0.990027,0.94553
12.35,0.855265,7288051.923,,,Success,1.218189,1.088716,0.82855,4.148837,1.01325,3.907013,3.855922,298,476.932249,2237843.32,460.906371,797439.4732,306.910002,0.953013,0.987785,0.838844,3.136221,3.907013,12.019571,3.07641,306.910002,447.509991,1754620.749,435.165032,684550.7381,306.093014,0.98077,1,0.839677,3.250563,12.019571,38.830208,3.230582,306.093014,451.902044,1819047.274,443.274032,719847.7509,305.482283,0.975254,0.946897,0.83858,2.658718,38.830208,102.999997,2.652574,305.482283,423.83945,1476540.58,421.23024,624367.0264,307.056698,TRUE,Success,1.088716,0.987785,0.946897
12.3,0.855496,7254837.634,,,Success,1.213257,1.088571,0.829172,4.151848,1.01325,3.912462,3.8613,298,476.909481,2228493.185,460.90637,797439.4689,306.88769,0.947798,0.98535,0.838627,3.113586,3.912462,11.95033,3.054427,306.88769,446.479501,1734852.383,434.241224,680543.1848,306.028327,0.982355,1,0.839729,3.249517,11.95033,38.593247,3.229471,306.028327,451.748502,1810535.76,443.130998,719223.2124,305.448253,0.977215,0.948575,0.838613,2.67503,38.593247,103,2.668861,305.448253,424.630336,1480956.306,422.003671,627693.3271,307.078032,TRUE,Success,1.088571,0.98535,0.948575
12.25,0.855721,7221832.434,,,Success,1.208325,1.088438,0.829779,4.154771,1.01325,3.917812,3.86658,298,476.886613,2219144.212,460.906312,797439.2113,306.865324,0.942622,0.983013,0.838385,3.092105,3.917812,11.88504,3.033591,306.865324,445.500357,1715832.448,433.363945,676739.9362,305.965983,0.983636,1,0.839768,3.248657,11.88504,38.371548,3.228559,305.965983,451.609132,1802184.014,443.002068,718660.316,305.41559,0.978813,0.950128,0.838652,2.69047,38.371548,102.999999,2.684281,305.41559,425.373471,1484671.76,422.730912,630822.4059,307.097184,TRUE,Success,1.088438,0.983013,0.950128
12.2,0.85594,7188976.944,,,Success,1.203393,1.08832,0.830371,4.157639,1.01325,3.923097,3.871796,298,476.864947,2209812.725,460.906741,797441.1184,306.842588,0.937475,0.98066,0.838123,3.070538,3.923097,11.818962,3.012661,306.842588,444.514283,1696830.909,432.479933,672909.8925,305.903303,0.984997,1,0.839805,3.247728,11.818962,38.146579,3.227574,305.903303,451.466351,1793802.118,442.869752,718082.7013,305.382629,0.980514,0.951726,0.838689,2.706322,38.146579,103,2.700111,305.382629,426.134004,1488531.191,423.474957,634025.224,307.116567,TRUE,Success,1.08832,0.98066,0.951726
12.15,0.856153,7156309.67,,,Success,1.198461,1.088211,0.830947,4.160349,1.01325,3.928211,3.876843,298,476.840983,2200454.908,460.906391,797439.5621,306.820442,0.932384,0.97838,0.837838,3.049821,3.928211,11.755453,2.992571,306.820442,443.566809,1678401.604,431.63083,669233.3237,305.842377,0.986162,1,0.839835,3.246922,11.755453,37.931558,3.22672,305.842377,451.333085,1785526.654,442.746888,717546.4022,305.350564,0.981979,0.953245,0.83873,2.721646,37.931558,102.999999,2.715417,305.350564,426.864611,1491926.505,424.190059,637104.8475,307.134469,TRUE,Success,1.088211,0.97838,0.953245
12.1,0.85636,7123786.372,,,Success,1.193529,1.088116,0.831506,4.162989,1.01325,3.933246,3.881812,298,476.817995,2191111.772,460.906325,797439.2712,306.797917,0.927324,0.976074,0.837535,3.028927,3.933246,11.690773,2.972296,306.797917,442.608065,1659934.484,430.771039,665512.6835,305.780922,0.987438,1,0.839864,3.246026,11.690773,37.711765,3.225772,305.780922,451.194992,1777205.592,442.619232,716989.2391,305.318067,0.983586,0.954822,0.838768,2.737493,37.711765,102.999999,2.731243,305.318067,427.618049,1495534.523,424.927213,640280.8799,307.152786,TRUE,Success,1.088116,0.976074,0.954822
12.05,0.856561,7091372.287,,,Success,1.188597,1.088035,0.832048,4.16553,1.01325,3.93817,3.886672,298,476.795069,2181771.849,460.906347,797439.3703,306.775341,0.922304,0.973618,0.837225,3.006537,3.93817,11.619643,2.950518,306.775341,441.57431,1640643.758,429.842175,661495.598,305.715977,0.989272,1,0.839901,3.244715,11.619643,37.466205,3.224385,305.715977,451.031672,1768622.87,442.466509,716322.7475,305.283254,0.985885,0.956659,0.838789,2.755423,37.466205,102.999997,2.749144,305.283254,428.471745,1500333.811,425.761222,643875.995,307.174175,TRUE,Success,1.088035,0.973618,0.956659
12,0.856756,7059192.033,,,Success,1.183665,1.087968,0.832572,4.167964,1.01325,3.942976,3.891415,298,476.772068,2172433.445,460.906335,797439.3131,306.752709,0.917323,0.971411,0.836874,2.986847,3.942976,11.558566,2.931432,306.752709,440.668353,1623023.654,429.029965,657985.075,305.656953,0.990278,1,0.839919,3.243984,11.558566,37.260348,3.223613,305.656953,450.906679,1760452.246,442.351877,715822.5412,305.252003,0.987168,0.958134,0.838832,2.770628,37.260348,102.999997,2.764333,305.252003,429.186172,1503282.688,426.460636,646892.3985,307.190289,TRUE,Success,1.087968,0.971411,0.958134
11.95,0.856945,7027164.654,,,Success,1.178733,1.087908,0.833077,4.170226,1.01325,3.947599,3.895977,298,476.746899,2163070.942,460.904407,797430.7619,306.729949,0.912398,0.969227,0.836503,2.967454,3.947599,11.497903,2.912632,306.729949,439.774379,1605643.303,428.22838,654522.3423,305.598475,0.991259,1,0.839935,3.243263,11.497903,37.056037,3.222852,305.598475,450.783273,1752301.861,442.238811,715329.2136,305.220893,0.988424,0.959608,0.838875,2.785885,37.056037,102.999993,2.779574,305.220893,429.900077,1506148.548,427.159537,649907.9429,307.206005,TRUE,Success,1.087908,0.969227,0.959608
11.9,0.857127,6995261.632,,,Success,1.173802,1.087871,0.833563,4.172497,1.01325,3.95222,3.900538,298,476.726025,2153763.546,460.906371,797439.4766,306.707283,0.907484,0.96691,0.836123,2.946777,3.95222,11.431969,2.892544,306.707283,438.815485,1587564.949,427.366976,650803.2465,305.537002,0.992705,1,0.839955,3.242187,11.431969,36.830561,3.221716,305.537002,450.638687,1743935.636,442.104723,714744.2192,305.187873,0.990261,0.9613,0.838904,2.802925,36.830561,102.999999,2.796591,305.187873,430.698542,1509997.502,427.9401,653277.4635,307.224166,TRUE,Success,1.087871,0.96691,0.9613
11.85,0.857302,6963521.614,,,Success,1.16887,1.087843,0.834028,4.174583,1.01325,3.956645,3.904905,298,476.70285,2144430.429,460.9063,797439.1618,306.684483,0.902627,0.964641,0.835721,2.926663,3.956645,11.367477,2.873009,306.684483,437.881006,1569880.833,426.527579,647181.1746,305.476656,0.994044,1,0.83997,3.241175,11.367477,36.610655,3.220649,305.476656,450.499485,1735630.692,441.975979,714182.5986,305.155354,0.99197,0.962954,0.838936,2.819745,36.610655,103,2.813389,305.155354,431.482455,1513579.661,428.706576,656587.8587,307.241391,TRUE,Success,1.087843,0.964641,0.962954
11.8,0.857471,6931936.766,,,Success,1.163938,1.087828,0.834473,4.176549,1.01325,3.960938,3.909142,298,476.679785,2135101.135,460.906361,797439.4301,306.661631,0.897811,0.962378,0.835301,2.906698,3.960938,11.302993,2.853615,306.661631,436.950926,1552345.307,425.691866,643576.9538,305.416522,0.995399,1,0.839982,3.240137,11.302993,36.390605,3.219555,305.416522,450.359912,1727327.441,441.846869,713619.4429,305.12282,0.993705,0.964625,0.838966,2.83678,36.390605,103,2.830401,305.12282,432.273188,1517162.883,429.479608,659928.2759,307.258392,TRUE,Success,1.087828,0.962378,0.964625
11.75,0.857633,6900506.933,,,Success,1.159006,1.087827,0.834895,4.178384,1.01325,3.965089,3.913238,298,476.656602,2125772.892,460.906347,797439.3691,306.638719,0.893037,0.960127,0.834861,2.886917,3.965089,11.238636,2.834397,306.638719,436.026974,1534978.416,424.861428,639997.3868,305.356682,0.99676,1,0.839991,3.239079,11.238636,36.170885,3.218441,305.356682,450.220445,1719030.779,441.717871,713056.8284,305.090313,0.995452,0.966308,0.838994,2.853995,36.170885,103,2.847594,305.090313,433.069024,1520724.846,430.257531,663291.5867,307.275102,TRUE,Success,1.087827,0.960127,0.966308
11.7,0.857787,6869178.971,,,Success,1.154074,1.087699,0.83529,4.178401,1.01325,3.967388,3.915507,298,476.57408,2115735.176,460.853033,797202.8028,306.613724,0.888686,0.958051,0.834442,2.868743,3.967388,11.175073,2.816733,306.613724,435.169759,1518525.32,424.091618,636680.8257,305.299728,0.99807,1,0.839997,3.238046,11.175073,35.954163,3.217354,305.299728,450.086863,1710779.74,441.594519,712518.8965,305.058158,0.997138,0.967979,0.839023,2.871182,35.954163,103,2.864759,305.058158,433.859813,1524138.734,431.030548,666635.4449,307.291192,TRUE,Success,1.087699,0.958051,0.967979
11.65,0.857936,6838109.744,,,Success,1.149142,1.087865,0.835672,4.181643,1.01325,3.972945,3.920991,298,476.610055,2107121.731,460.906253,797438.9528,306.592718,0.88362,0.955651,0.833926,2.847857,3.972945,11.110099,2.796439,306.592718,434.194835,1500715.329,423.214005,632901.7619,305.237777,0.999516,1,0.84,3.236891,11.110099,35.731613,3.216138,305.237777,449.940979,1702448.337,441.459359,711929.5244,305.025306,0.999007,0.969723,0.839047,2.889049,35.731613,103,2.882601,305.025306,434.679466,1527824.347,431.831387,670101.5267,307.307722,TRUE,Success,1.087865,0.955651,0.969723
